date,20_ER,20_MKT,40_ER,40_MKT,45_ER,45_MKT,10_ER,10_MKT,25_ER,25_MKT,50_ER,50_MKT,55_ER,55_MKT,35_ER,35_MKT,30_ER,30_MKT,15_ER,15_MKT,60_ER,60_MKT
2004-06-25,0.01970618100502545,1321576.1752621199,0.0008300510358478691,2510978.74503233,0.016618537136979403,1832556.6809170698,0.02506219189175895,710101.43424641,0.021866166017404088,919160.0061698,-0.006656317322954506,838747.65178707,0.00616197682071406,363750.9052409,0.0007673797956783556,1684845.29648748,0.004411075856707472,1132530.2133797596,0.01757175556964866,313938.26686679,0.016382893719672997,248073.71607400995
2004-07-30,0.00890383877406403,1304150.82138266,-0.0029481857533400478,2423659.11585051,0.006124082863308121,1698191.5032750499,0.00788403691137242,719167.8065532102,0.008841450732520628,867614.56885331,-0.015943668973715394,800196.83982536,0.0010635636505072397,360491.11079668,-0.01509864039725702,1572846.32362644,-0.010257400297177584,1070166.3135938498,0.003547587171582653,307938.62622900004,0.01877096562207308,246833.89114062
2004-08-27,-0.006561192191573067,1314317.11439218,0.0038506264587924756,2495008.73935072,-0.01676607766513702,1674426.19585911,-0.004716715282684233,706599.09320616,0.002171702631774807,881915.0178511,-0.010279038913179227,808014.94552619,0.010267582135107853,374414.52171584,-0.005097729855930962,1606126.55477854,0.001794037506260345,1083510.4764589402,-0.004393627246981609,319486.90896062,0.024226154493893492,263533.30906959
2004-09-24,-0.007387854317849266,1370231.4474554001,-0.0010715946605168274,2548381.52252145,-0.027513497392513315,1722815.5328306903,0.011221508006756089,770919.43966899,0.004874590096615249,919385.9194554599,-0.002431880887051841,819243.31467419,0.008177867203186213,383163.07644359,-0.007327886438799099,1642086.35719827,-0.007943020134332374,1060795.15551017,-0.005428015032512111,329283.5215247,0.01923673255481445,288966.48471910995
2004-10-29,0.005941227475736518,1346609.22451762,0.017610859863420945,2373985.03385824,-0.00016609000421031442,1741862.90245956,0.01747885101016444,795786.52449191,0.02252627466412524,913247.0511109501,0.012962171252023591,811324.0492010601,0.021218402823737173,395029.43723374,0.01052963673581448,1507863.2974303,0.009282582398006518,1034163.2950298,0.013957663924360337,331274.83340381,0.03365348731255818,297191.86693543
2004-11-26,0.03159619014753579,1474724.86438455,0.020935159895522214,2560481.30644989,0.028961507640253664,1875845.30245261,0.04970221474932626,829483.8187091299,0.033930433514760494,997995.0959912001,0.0273087720481228,859974.89050333,0.035060940576078684,419094.29076437,0.015655926448289247,1594043.66058058,0.01533449544820375,1112334.85350721,0.033956732178928514,368022.60853742,0.02790352155982999,310582.04375733
2004-12-31,0.03500184597528587,1502894.0885538901,0.02607729894094329,2624436.0861516204,0.03115283903750462,1906237.9077966004,0.03039620446925737,813182.24949417,0.04879066389809286,1030765.5196329299,0.03177699084383483,855806.95705013,0.03299902616670503,425369.09275068005,0.0348312644107636,1677475.88375656,0.04202913073467096,1134774.83406119,0.03741631388837487,386036.6485431,0.019090607851675816,320549.05305628
2005-01-28,0.019516412403754325,1424026.02593951,0.010165527890300077,2542348.19465235,0.011453256196984306,1757359.26469827,0.03131237301189157,830127.6123271999,0.027472708393021475,986276.98229204,0.009249270155482494,834145.99213604,0.023437146223973755,424490.22967515,0.00454884595292589,1625420.4010208198,0.007038977795864881,1133124.8854744702,0.027765682676398503,365509.20406965003,0.0229552456744651,306374.89813782996
2005-02-25,0.0077406190860577215,1476281.0308055598,0.005787184034600148,2563478.83999317,-0.0014894137094191688,1810379.73581948,0.0651011406101712,959045.3743942799,0.012517910482873913,1028083.16450358,-0.004503736281062157,828000.78051666,0.018823785685319977,444363.3320393601,0.013997976361309094,1693023.81117454,0.0001394394890862537,1150658.23247604,0.0333338154574748,395189.5777312501,0.020838976709500075,311731.83413162996
2005-03-25,-0.0021879637946881107,1492759.09637505,-0.015461178086272776,2486241.3040211797,-0.016196171999956273,1754394.3961961803,0.05517310376130012,995753.23236529,-0.007205032322152788,1009861.9284817501,-0.024753900456649658,822167.09298887,0.008609822775967892,445377.86515205004,-0.006665382498046507,1662473.4475744101,-0.013124310876861478,1125859.89563478,0.01285728662294199,396396.53343951004,-0.0049507743475794945,297998.97427082
2005-04-29,-0.001711773093295339,1447091.01554929,-0.0025448514712362465,2412507.5356500503,-0.004895722646334585,1677487.27867826,0.030567886494430964,965583.08807583,-0.01065625751264849,959640.96098431,-0.017227271199488657,793571.24017031,0.02066448886289095,454660.15078913997,0.009735519766779154,1722747.4806263898,-0.0049499735484077965,1116788.5202446203,-0.0007218269770358043,362950.81791244005,0.02592955018346206,300249.02920514
2005-05-27,0.00017040108238902847,1489535.24921615,-0.008786847321878146,2494362.56849226,-0.0069683386099381565,1795491.8874800901,-0.003839753014771706,912900.9422544102,-0.009665516145029298,1017225.22435424,-0.006016547197859948,802304.1912144601,0.021000876690266734,450981.24929947004,0.00014424112143436585,1775990.3086378,0.0014075503501392967,1153598.1076920002,-0.016901905345245282,356736.51069455,0.0170120286516635,319165.67136727995
2005-06-24,0.005738102725879435,1489038.5443275,0.0011455161339894136,2541213.99703093,0.0016956177342617796,1806756.3058966,0.015320096904383766,1028296.9489055101,0.007862538058505147,1063833.8750330498,0.0024849646656625265,806861.8212048899,0.022410047870023347,471742.76729093,0.006514632575907466,1791602.76952992,0.004209251316070771,1146263.92617652,0.0005002622727517269,364210.02999541,0.020121105220522524,333702.61177139
2005-07-29,0.030598667675611636,1502569.00504069,0.02024763245023045,2597944.40596998,0.04282152536708701,1887222.4700492402,0.032017476079150946,1050736.8301351601,0.052610616909867514,1108108.16138561,0.02190071526895434,811870.09942583,0.02955061139098357,486586.4292258899,0.018963801958685807,1784415.2639339701,0.018956035054866618,1142620.1192934501,0.03423646859221763,366076.08057083,0.04033054571271808,343262.93039197
2005-08-26,0.010716649129973051,1491097.47082764,0.0018555784107027482,2571136.5783433397,0.02203555048940868,1875213.27905027,0.006847705541414212,1068298.87024694,0.019523959072687842,1063981.91960524,0.01655293002956606,934851.3407627101,0.018838428756411167,483238.26897116,0.004094991149884703,1793476.0334616,0.00631197010138279,1136253.96018013,0.0003019597318060912,360993.78823109996,0.011213060262222792,340139.21185155003
2005-09-30,0.011238207277967295,1470421.8807008,0.0029554748695891134,2533342.69127977,0.013881302386111273,1834421.6730513498,0.04178718518237809,1169189.31945599,0.01484548027067526,1016257.3137172901,0.007689707253916378,914789.9147209098,0.027600371146361956,502900.33840966,0.008879742229341965,1796577.34966131,0.011022282137287875,1105035.37384763,0.014991484946800044,359203.3972243501,0.011888111598008788,339373.74296334
2005-10-28,-0.012635707048505978,1479694.3441859703,-0.008351545627633319,2572047.1689880597,-0.018458023742257926,1823907.3225734802,-0.0070473094040129775,1036959.69936169,-0.01861303777508287,1015822.4631558,-0.007829551457336971,896132.64690403,0.00011785207258234345,475391.02926781,-0.003275129936042108,1743635.88280202,-0.004098555981633766,1170508.8547717102,-0.021324556222906306,355818.28939667,-0.012417745539101212,334462.52666485996
2005-11-25,0.01273951798121906,1573054.65098335,0.013271660113402675,2739554.45904613,0.01755997298796194,1910942.7192312898,0.03541729030994019,1074494.0321805899,0.017208156543087313,1074642.7436269298,0.011985460662326282,1018788.52857759,0.01614967713999266,477887.09838013997,0.020211759503167854,1805244.92226808,0.007709212982717601,1186672.19763033,0.013155339368320935,377889.32115449,0.021719294916879406,352153.3731168301
2005-12-30,0.007705905593163182,1588094.6932145199,0.009744400745527966,2767411.36700721,0.01430672050714889,1935588.59712125,-0.011212692901084419,1079986.55512348,0.015026265331449594,1084812.59142358,0.008440862363529762,1011816.6737026001,-0.004965214594751261,489228.57842374,0.00710074533453801,1865483.46140421,-0.0011738981287476875,1197522.5145489497,-0.0002131408786548313,389456.79968051997,0.01041609919523282,357364.74121816
2006-01-27,0.02299919311278977,1560336.4690254,0.011873998505511206,2705039.46341999,0.040337875207176584,1944985.72654998,0.05508920535585268,1183722.09833751,0.03453638026672929,1015368.13877832,0.01358554532109591,976077.81574388,0.01345838901629297,503887.47919236,0.01721777803018589,1842263.8017635897,0.005588287318697196,1164690.3780100304,0.04054725846227187,382909.20375676,0.02759371603478762,367508.36133274005
2006-02-24,0.010856002743541426,1629800.2887356603,-0.0025891970271549707,2790357.76211913,0.017252158563008598,1982626.0783530201,0.027758903600806302,1110093.1246376,0.002264472788689339,1043920.30751448,0.002252720132142994,997300.89858746,0.008500021552555253,502117.86862986,0.008298893467917241,1882897.8352585998,-0.002651864716419214,1186426.67050476,0.02362494652288093,399461.9648849,0.013957716715620148,381071.16833053005
2006-03-31,0.02272083093591259,1685742.39342504,0.0020344941384296948,2838755.99755086,0.03163963487617501,1993489.6726602302,0.048192753680090836,1139363.30853067,0.011504712353952177,1054467.47343187,0.012934384723133838,1023369.2229013201,0.010344184211805248,487662.94370605005,0.01175939040944445,1861070.92830939,0.0008024920850370636,1193613.97076206,0.03910000543176016,413035.57320301,0.029377752197194948,425393.30804368004
2006-04-28,0.013603799743146072,1740690.1182378202,0.013478343156376905,2868782.91037725,0.010069375608802965,1994036.3261347,0.021460132933251563,1218451.9675617497,0.0032446502453213934,1045297.9949403701,0.0062948246825623826,1032442.5144024801,0.003272820537893283,502322.99156676,-0.0024202021427217335,1794286.67134123,0.0004947624745972602,1166520.47088446,0.018325509292061122,433513.69861746003,0.004725560941740325,422431.54760597006
2006-05-26,0.0002940263818650454,1677779.33241216,0.0047050523550063415,2805229.29042021,-0.017792573365220794,1847152.65462636,0.006621304663795926,1120243.4964138,-0.007999060990282062,1001018.8727714699,-0.00043653486482289204,1013439.2457758001,0.005570814760813207,493292.37972984003,-0.012968952233667407,1736141.73233984,0.0009529707168740631,1175895.2027440902,0.00029629865358664657,398666.25641712995,-0.0014456079159179402,408001.1228911
2006-06-30,-0.0015393001375999659,1645731.78020648,-0.003245540191242748,2744512.5979702203,-0.03134746369804536,1777279.25390248,-0.0039056967029996647,1097231.4714016498,-0.017844672861211074,972691.4627151401,-0.0010743295826739253,990380.9567175298,0.003157291822795052,502880.10283958,-0.017435515138210823,1696223.2061083498,0.004993347249893172,1191967.4584014998,-0.006138466138776268,391783.7201701599,-0.006147349181537319,414865.85703042
2006-07-28,-0.014681124570959107,1587129.8872394399,-0.002067456775388669,2795280.48705459,-0.03647219317946264,1696867.51986697,-0.009406538082025715,1148248.37096351,-0.028931128363210275,930817.6789747,-0.0029059018919620713,987292.4147848403,0.0052598815897980135,532106.2972660899,-0.00955224157547687,1766773.46133531,0.005438682807042566,1217463.3853461202,-0.01907963726180023,384376.92528442,-0.006156425551135054,431002.91988672
2006-08-25,-0.004455669588584501,1587099.36736523,0.010842910170216397,2840281.0179226003,-0.009344600839312708,1821579.14597564,0.005829766974770653,1191688.38394303,-0.01899254512583269,942202.3142928301,0.0007976020413151879,1007756.78483755,0.008804934199950836,536707.53216111,0.0020736007266162035,1790455.96721943,0.007745016806155254,1241550.76625119,-0.0028837726781182436,397192.08500266005,0.0004860475637763952,441955.50369916
2006-09-29,0.008751178663783298,1611741.3427139,0.024750778472411594,2953951.7912597,0.017763994540975662,1932540.98083841,-0.013197571229091112,1077934.2429260304,0.01596453771038472,1007158.89911202,0.015485531961379119,1071507.2905468098,0.005954404326661852,533242.63812986,0.014518179855830607,1833792.2903634598,0.014307551799781482,1259310.32946489,0.0024971051346613232,396214.26203481003,0.010936813035556695,461852.3811449899
2006-10-27,0.02478969989035023,1696443.2397761801,0.022249486974778087,3024637.8951346697,0.03268208630049356,1997657.5738350202,0.008756229204237314,1126372.2124820002,0.047657641440527525,1066532.59047812,0.041425068685113337,1140502.01631098,0.016262686912242846,560471.7283964299,0.015892532382418507,1888970.33767036,0.01701915979394313,1283974.3235805498,0.02784278053136613,423768.50386277004,0.03084750074741483,483652.30384755007
2006-11-24,0.027295985645195957,1737117.68986778,0.023494168970576233,3097567.49624242,0.04430556548129905,2079878.5387116596,0.021563066464734992,1170807.33427571,0.05274178787028745,1098883.76279985,0.047536423774061504,1155593.9845976103,0.02077280799945854,565091.52322591,0.010278313466651954,1865070.76073194,0.014955414654815279,1283434.45977627,0.04302994321223718,443379.6858959899,0.04375293685725839,506692.4446641401
2006-12-29,0.0211655508698069,1733812.69793237,0.01594547521688411,3142675.2675608196,0.028084320865509403,2034317.6670460799,0.03077012039353902,1208228.0395810904,0.03269829459529155,1091644.5151669402,0.03539527588599028,1176997.19507041,0.018320268862115102,585584.0529559699,0.006182854826026362,1883147.73906935,0.007554856593877027,1292843.24657083,0.03973050314875656,444977.04801599996,0.03682333606299335,502338.28716397996
2007-01-26,0.008390394871223337,1732275.0994552998,0.012107189174069463,3104091.4687250196,0.009001041301357638,2008484.68168808,0.010411066461852164,1164523.05050472,0.009068172806123927,1125378.2665772699,0.01882784577074022,1282799.45815719,0.0074525744218742465,563752.32586735,0.007601492062261347,1918645.23276813,0.006522662514984588,1324854.1985834201,0.01921769510208279,451066.1280148099,0.030490826082912897,529604.05076435
2007-02-23,0.008019599740855091,1802449.0120704002,0.012505741067720955,3190639.4298055996,0.014326673940801836,2053913.16774246,0.013953575049335497,1194154.53501574,0.011941493722751198,1161323.95256293,0.018649142792236728,1297576.0891298898,0.011028236596355961,595214.3342349101,0.008338990315130955,1939270.49228354,0.007688745885044938,1338953.0880897501,0.022806601272568887,484720.3338662199,0.02486545914251105,465904.9903168499
2007-03-30,-0.005201735620837674,1781231.8221545,-0.0035725410748252157,3073867.76329159,-0.010331605161882019,2019726.41089219,0.022469336443354474,1238729.84358214,-0.006858239812143291,1135345.28575971,0.011482112533564634,1295840.5475562399,0.023146375616409122,627229.7468966701,0.0011123837058321351,1928026.16731153,0.004014254553837869,1324651.42866046,0.015261959053559536,503124.66685839003,0.009983297251613359,444764.75391935
2007-04-27,0.011884193078803609,1801675.3421178402,0.009015073440705203,3126103.7226987705,0.01692910077482169,2045343.22535115,0.02294957114083379,1282018.91974692,0.017197775869879924,1148029.86738021,0.019130014859332918,1228458.5808716295,0.026827720443333983,653713.58884914,0.019332310284195645,2000935.2449537097,0.009319719646255437,1346967.75921408,0.02463222773930701,490177.1485022,0.022452496379061403,443098.03031695005
2007-05-25,0.00760666309058472,1875267.81398615,0.007736168121609481,3182350.42742793,0.009083147018223808,2138164.1359376702,0.022159955647059828,1370290.9848339302,0.0039690729794803915,1150987.8852881899,0.015074766886942982,1272681.8199037402,0.015381530027993466,665317.94102248,0.02143358982799544,2022270.0325382198,0.00862712999541148,1339337.9139962099,0.011119149907715519,504953.19837180997,0.0025147015950234084,420170.78115286
2007-06-29,0.018063857651758067,1900305.1577917798,0.012573568271929831,3091223.2819569,0.02190012291806569,2140173.24171385,0.020297957020809505,1376455.98214192,0.02035914858763308,1126608.0886655399,0.02095947829009526,1268531.54731984,0.013993796452427387,609886.62269451,0.016714743390223254,1940081.4721354202,0.009407022938401231,1320899.8287844697,0.023714088806123794,507388.19381715,0.00321487647505886,401010.29964866
2007-07-27,-0.0012742828705580383,2051041.5381344198,-0.02855412711233387,3073363.8968074196,0.008221015043528991,2301341.2740452,0.005854054281300234,1632262.57205969,-0.012877366127197538,1305716.56586537,-0.002455726083355529,1281743.8466817501,-0.013275655933150724,637247.26033962,-0.01824250974357394,1956451.51568062,-0.007919138655117815,1346821.5106326102,0.004397299203954631,533099.84657896,-0.03356906221778415,399095.63036876
2007-08-31,-0.0017295518966468052,1940372.9475724401,-0.029485695502403902,2963856.60924453,0.0018637103559073363,2179322.70835093,0.014298676085833722,1517955.51762786,-0.007169057487054521,1243647.51075794,-0.0011316961487692649,1218617.5997879102,-0.0024246274478112464,599790.5988430999,-0.017499022027960744,1893361.3705122902,-0.006484851996258632,1321254.2150253,0.010255711509878408,496763.35415230994,-0.025096738712699376,377364.4324678401
2007-09-28,0.011051756821136198,1997196.91960841,-0.014765673983325,2987352.1183359195,0.012616340057037129,2266557.73655874,0.02989291536466407,1653049.6078775101,0.0027102848442715913,1286074.05110088,0.009987730219404472,1250155.8581117003,0.006515952677938666,630008.34642893,0.0026020366688704797,1954646.90308714,0.007487215785155435,1353231.14722667,0.027588828238748208,524054.1479338999,-0.0013037099485119824,401701.36066621
2007-10-26,0.016045242078853175,1976674.0925504202,0.004982513919286408,2850184.8930014903,0.02461530317499368,2312305.71865165,0.039610958866689285,1624307.48373392,0.026664832153744347,1268707.11711112,0.01998203518661611,1252856.31842961,0.030848313815479284,612149.7330840799,0.0180413805887682,1932165.21558754,0.019281873690200395,1362875.9080244498,0.04018531184297405,522823.37840545014,0.016779512832774027,383833.25080574
2007-11-30,-0.000930712618147227,1855369.37410798,-0.01281550407788314,2478289.6002943204,0.0015428261345210295,2127255.51663002,0.01498472099620125,1570627.1843726402,-0.000669004054170223,1112762.08341246,0.007865156811323135,1150009.8598556896,0.02626749947424752,630057.89128341,0.022209240807524115,1907661.2748677002,0.02148740797535819,1364205.56328693,0.011302722879964217,485879.13646391005,-0.0016550831274040813,347820.4655708
2007-12-28,-0.01106745322361138,1976779.6195748902,-0.0351064313973066,2619834.34120204,2.443683620203564e-05,2298274.3412723504,0.017986793941002506,1751929.47056406,-0.01725111743138093,1138699.43390982,-0.001201426148840844,1219105.60011137,0.02299414565214839,660315.43084038,0.005436510666023251,1969528.2207274202,0.009731273087099321,1416487.33434511,-0.0009482867641920282,526766.33782189,-0.035657645792964696,368685.29683695
2008-01-25,-0.041223841331223504,1713059.1793874898,-0.056172496804829164,2213078.7322398904,-0.05224388586678522,1924099.8983355402,-0.03927223300232639,1512951.29075327,-0.047931132289629294,963313.02821472,-0.05465938235405199,1025084.88241916,-0.028089799960570327,573546.02473122,-0.028048539616769858,1852390.26116574,-0.021667676990093532,1311146.9381647299,-0.04132362588977509,454316.19822103006,-0.05918696693428354,299431.7476024
2008-02-29,-0.025698524932817466,1832051.91675052,-0.04655762098007626,2364750.92567531,-0.03201040907653188,1879891.9024156597,-0.007437731973088236,1649870.7882526098,-0.02927742870415429,1036304.65011327,-0.04064316406721031,1012135.83096103,-0.02705282083036853,569324.1654348499,-0.028815137765801524,1797229.91261455,-0.02220854346756815,1328522.79725769,-0.01104755818153848,516758.40715265006,-0.0451364646437057,329866.0749866
2008-03-28,-0.022474395136441873,1823383.87703811,-0.044178410526472485,2309725.79141917,-0.03440308711700398,1915886.14449545,-0.02633676844715805,1564889.08481031,-0.03391187117137215,1020025.56257752,-0.047965524559239275,988210.1693443499,-0.039281768902013854,544769.62967595,-0.03340192971639193,1705165.74809351,-0.021721011380010927,1337502.0631194804,-0.023297013219573556,494761.55626945,-0.03314267284059358,338054.12868998
2008-04-25,0.022531575996068372,1851317.9254957,0.0047628535879884245,2247288.9865850303,0.02874763934540872,1981488.59407007,0.06273929881201992,1802055.6456200802,0.016271346622283578,986433.18922262,0.021988030091570143,1012811.4761883199,0.018492915286508826,582945.86277438,0.005986129171532362,1681435.3635081402,0.010204180020531894,1235737.49896237,0.05259971552544861,553687.42968178,0.009951356920579777,342130.93534940004
2008-05-30,0.024334836013506434,1835859.3184924498,-0.0014489149418425028,2181193.5711356597,0.040966260958006866,2020566.4905174302,0.05910050160403359,1849310.9959684,0.018353968360426895,965814.78904802,0.02910043368603737,1049724.14773289,0.020348179307120906,584096.4450003399,0.005693029571469534,1679219.3559114598,0.009227171654190852,1223854.2581746003,0.052005893560821984,540888.94652021,0.024686193362246207,343368.12928317
2008-06-27,-0.0008933931456062741,1770787.8520683697,-0.023774337831583878,1924934.46205623,0.01007437254486832,1980049.45942873,0.04246308117223653,1886402.3614529502,-0.013788672155855197,902769.5093573299,-0.005182824413280874,973570.9995180101,0.0105444188744982,591109.0918879902,0.0007214830141835274,1659319.5943129899,0.0002234177867258619,1167632.30767775,0.02795865477769951,547158.03699107,-0.008496265402415912,320084.89225674
2008-07-25,-0.019759755161265782,1678321.2353049498,-0.041375324616242326,1869420.29534734,-0.023579951415514,1878515.17038757,-0.02405397624392403,1679047.8374041999,-0.035342529701949066,844340.47499337,-0.03885408115708906,917331.20567612,-0.025675438732614315,561066.0097314501,-0.007131783352950612,1714613.44383248,-0.011086943540030883,1169007.4594460598,-0.016683863427722545,508455.8549273799,-0.01649692672615303,313175.72629152006
2008-08-29,-0.010916220264836156,1703722.6219468098,-0.026438223434824923,1866024.99230596,-0.02052690953810262,1960862.5979386698,-0.039202372044588665,1583148.22358348,-0.021312974950863862,896420.7667641401,-0.03380568798463125,923119.7287235099,-0.030835845128342067,538925.50994981,-0.0014554764189122944,1781678.33671979,-0.002245419050757559,1231035.34638962,-0.023450457661094055,486169.22570734,-0.013071326090462076,312913.53027088
2008-09-26,-0.006111104750888438,1610253.50216185,0.03147103606350375,1929970.34301471,-0.01744110143262809,1742917.35290556,-0.06217172391122345,1513279.1842569602,0.002543144430975524,881018.2645227001,-0.021364662538632027,857182.90949321,-0.041589079156394544,495004.82223105,0.006401516810680623,1677172.71060475,0.018306160351490484,1207054.7749447904,-0.04215024440208087,450585.2785965399,0.018612400602708103,314673.41286368
2008-10-31,-0.06715717288652863,1042488.57003769,-0.0457155823128869,1285331.41865897,-0.0887893743613313,1214038.61375449,-0.1069012224578751,963836.9166283698,-0.06678228930397793,543774.53073972,-0.08865340453858059,591200.37092684,-0.07248884896383236,376195.33981864003,-0.03502126662417375,1320402.65355007,-0.025618889371237578,966792.82642199,-0.10011416264401936,257660.75194899002,-0.0748406581989316,181911.23453249998
2008-11-28,-0.10613490644165845,1030002.9605813801,-0.11306549378930138,1145557.95964231,-0.1255948015118636,1184798.98838357,-0.09351284553378898,1084305.19251095,-0.10872512983541975,518600.74946674996,-0.10783638866072727,576962.3239047101,-0.07371183527987583,410949.81476837,-0.0723453333473206,1297077.90537307,-0.057518428197520566,1015429.3624097502,-0.13052750436681365,251025.01428346997,-0.1497110104620148,167787.3663005
2008-12-26,-0.09123827516195224,1086109.34162613,-0.133883318650555,1186553.6014767103,-0.10595681104547107,1206638.8738721702,-0.0893437768188865,1010670.3229790999,-0.09158917480450317,582564.8959938199,-0.07781294753309818,618440.8988310702,-0.0625447732703154,403806.79013996,-0.05217031228625341,1383594.658519,-0.05469033961136244,1013916.81318324,-0.10499661084862287,268793.63676244003,-0.13447328329883063,190184.98366509
2009-01-30,-0.04886420037548158,1010043.15524487,-0.0738439996041772,957847.7575941798,-0.04576931398308609,1204436.61360926,-0.010719074609723619,1057710.46361959,-0.0397672614201902,559942.10785132,-0.03145428287569141,612712.98302766,-0.011352470746440402,421027.12863476,-0.0250990857267684,1382971.93409832,-0.023282005690037213,914484.57166952,-0.0507195283665904,263320.93380118,-0.08396759377681819,176567.22154238998
2009-02-27,-0.06553667081984271,866093.2018887,-0.06544188203053805,817939.3503398999,-0.03967537015244231,1099101.8070678199,-0.03951147513320732,889145.5415730099,-0.0343875185682576,504270.69629557,-0.03776504344084075,549471.90063004,-0.03329366493798914,365954.45214296004,-0.03247935871797179,1315332.0135138398,-0.025339054101609186,842381.5815886903,-0.059740333230297496,233822.81942349,-0.08059462037995077,140311.27705566
2009-03-27,-0.015631714529521234,925840.7471008,0.00399103867612165,1096398.34386959,0.008578270664460187,1277241.25316557,-0.02064911473155521,991511.6145211799,0.021903862279534756,583064.79805799,-0.003881058969045142,616703.60841827,-0.019245325559744675,380953.4328633,0.006724592004371899,1304626.69886066,0.003088105798577709,950596.68819262,-0.005333205273331539,268543.36431513005,-0.012276314008489825,159149.03395772
2009-04-24,0.04744316521504845,976995.2304311601,0.08713393623896172,1101245.26408298,0.05120637835214921,1342814.1153227,-0.007083809005918925,939840.5975405,0.09788803435112822,651737.89325316,0.027659943802974603,629749.1490449999,-0.01980629574657707,366450.29782437,0.009601462879232404,1239276.17693558,0.012186314300963093,948029.29818156,0.05613984569902011,282485.9933052199,0.10885661809851258,175043.81816688
2009-05-29,0.10709906772053693,1045198.6353716599,0.1827141984610232,1285484.18132057,0.10475892332064735,1396452.19154234,0.04663003181833332,1035221.00781757,0.15185114240815553,665855.0806646299,0.07640318911508313,652777.6159022701,0.016226992660867048,375763.91568343,0.0595895988450444,1285803.80585029,0.056445038332201915,1008999.3635351401,0.14022621102972851,328251.4626169401,0.17672344143756202,195329.30878322
2009-06-26,0.051292847484700976,1028974.3697645299,0.10569148306202826,1267970.22552949,0.07077048192165371,1489251.7822156101,0.02382463938422744,1003719.7984021498,0.08743789741447847,675740.3911095699,0.04399679444651422,667868.02620096,0.014687314575012652,402760.61553131003,0.048500770007699895,1320081.68993416,0.03610353788967793,1004298.61194365,0.07717861814137784,318050.64426849,0.10033788273213681,193022.61618831
2009-07-31,0.048294157296846,1134444.1278208,0.0687436700780464,1424069.88547981,0.08044238551406434,1682974.56538098,0.03803277100890252,1084684.62579414,0.07624364183548751,766951.59816592,0.04833445653827512,726445.6312875199,0.04794335655946454,437480.83689931995,0.06511612444932308,1425658.57513333,0.044868285747157566,1076601.03079887,0.07698036686614795,355687.90937193,0.04132123190045362,224425.99011906996
2009-08-28,0.03582694387682098,1207090.04359781,0.039845043801808665,1652632.2371660997,0.060171260037000726,1727672.84344698,0.03889688411025367,1118160.2414027199,0.05222462442608421,812362.4705119099,0.04095014352204178,749726.19407783,0.04602560003698287,440038.43054247997,0.053312218251762786,1471326.09352588,0.03208809488683816,1085976.0862479701,0.06552628406267713,375670.36251484987,0.02158747736960831,252746.38566749002
2009-09-25,0.04825828186707419,1285337.4842492598,0.045832179822211085,1756457.53185627,0.05689452889932413,1813703.42689841,0.0564374870513374,1143673.60308022,0.059022094494056716,863073.71049866,0.05260688905024849,793027.5367029001,0.040945387588963496,440647.96578927996,0.04340502304020209,1493812.50506211,0.03258396075882444,1120297.33163999,0.07973374204575279,405469.37513636996,0.05662154744521524,277860.2480111
2009-10-30,0.005863699399405384,1245255.40857553,0.00450510083914344,1732059.8521439298,0.018047073232414317,1813388.94516105,0.04303904023820188,1199689.9504003501,0.004616053138693883,866007.93352696,0.02140759981996748,789423.08357188,0.012297652895365253,431705.01367816003,0.012970110116558202,1480595.6568650801,0.015947423446539395,1134625.4245653497,0.024216960213664537,397155.96161716006,0.012259997010955889,271914.59444251005
2009-11-27,0.013460849143890634,1310390.1571492502,-0.016661458616643702,1755529.9508566,0.023229968485550263,1866257.94492202,0.03339966646486887,1207825.6243532798,0.002836263549666991,883046.19331004,0.027699094458288553,818581.5757073698,0.023420713690780744,436442.18511747,0.03319014990696616,1590084.70252862,0.02674357159839703,1194209.65464492,0.027389364284479564,425226.51122622995,-0.015262914866014958,284417.55728696
2009-12-25,0.02538301356393962,1337840.06702381,-0.007946260529423857,1761082.33565184,0.03597012806463349,1922473.2523625698,0.023081586441184455,1195074.97385743,0.022716727877134378,910042.96472663,0.03564175312314738,854314.54799212,0.031277415767708226,466844.3539639,0.04367918345779712,1637165.09165252,0.026507834621262716,1174899.4272207199,0.038991260109404624,424356.99826676,0.012105763284425964,302589.88580636
2010-01-29,0.009757387798963148,1332453.75674714,0.0032590330376058036,1748504.66440678,0.032434776471847934,1868119.62418016,-0.003950059429079911,1170490.09623514,0.0333299870769182,903016.58786335,0.01989104869223825,821714.23951786,0.004229052589486165,452352.2597860599,0.01904988531713081,1525087.1053884197,0.012134759259363092,1163236.56995023,0.02246335274047456,413065.58789911,-0.004197421894381147,293694.13767505996
2010-02-26,0.01931656005900812,1369761.5859046201,0.021126035397483436,1799364.26431818,0.01989134624958816,1883177.9540824,-0.011253333071177422,1165657.15887672,0.038685320509142,936412.9601205799,-0.003743015923960401,828970.54111189,-0.003018013115351928,444938.0811486599,0.019965076885886085,1520087.8682835898,0.00945299189082662,1205900.3835508602,0.004853883919493609,424430.44584323006,0.00953576773734199,303162.95768697
