,BM,HML,SMB,MOM,OP,INV,REV
2013-07-12,255.5922989368219,0.755190704632933,122.29169604391686,50.927919691297284,89.93953119286896,16.01602319945235,254.34059637234068
2013-07-19,257.50707463340353,0.7449429834512968,123.99751551830386,50.29999377977129,89.43370827398286,15.904797703841732,255.20073716074972
2013-07-26,258.53246643100897,0.7408007571321359,125.0294826352992,49.94118929219577,89.94524473621938,15.777221750978391,255.0743685961092
2013-08-02,262.34370629065313,0.7420143144361776,122.14085694980064,50.89067190062611,91.6085206198522,15.846147549647277,254.72659423200102
2013-08-09,260.03928576020377,0.7422391964433257,121.12285725599295,50.764586900010855,91.58406141807457,15.91577887455467,256.2499474709765
2013-08-16,254.53814604618316,0.7331042185273446,122.00044758209685,50.498390950746234,90.94485243500688,15.78888759132249,257.2724698908408
2013-08-23,256.29248091228055,0.7349568806821098,123.38253564158619,50.5500634083504,90.53436241826508,15.92730671823227,256.90228212187316
2013-08-30,251.56797058338282,0.7418903688311678,122.45290363295,50.44583967338531,90.62242169852927,16.07490253803409,258.2662627780078
2013-09-06,255.18385376415557,0.7383628333764969,122.71208699270748,50.69504003210903,90.22485873942095,16.019110518103467,258.5506930957056
2013-09-13,260.5262720331084,0.7383640708752973,122.60819804506954,50.667005697919336,90.48654598204863,16.037520260475567,260.6753066019754
2013-09-20,264.0795435153272,0.7373409231416443,123.24468316884462,50.71181690473406,90.48149702792713,16.058665863529658,261.657312316556
2013-09-27,261.8809353016412,0.7401456796715665,125.0377563695547,51.13051058182531,91.02200537305306,16.14588921744209,259.51962971563813
2013-10-04,262.01191188701387,0.7429016966621446,123.96524026416289,51.60268698272519,91.54536212052311,16.13307495361025,258.42180798140686
2013-10-11,263.58156977167124,0.7361379146980606,125.26574377513677,51.1175298801457,91.61405804372298,16.01067627051469,258.43160132946707
2013-10-18,270.2324794363558,0.7368520827332776,125.43401686416226,51.67033855295758,91.13565676328722,16.07900979740731,255.68269092878182
2013-10-25,272.9348556039301,0.7292438343608048,125.41928766799221,51.08103971768754,91.26548181709889,15.925835110114836,256.8326937654101
2013-11-01,273.409723620477,0.7286552146259094,121.3883262776778,51.204088004456636,92.88864338276207,15.885010385581872,255.86341582905118
