instrument,intercept,beta_bm,beta_hml,beta_smb,beta_op,beta_inv,beta_mom,mktval,sector,industry
US0869211039,,,,,,,,3020.3387287200003,20,201010
US92214X1063,0.0920856253876531,2.1849176928196803,-1.1307206171639188,0.0618780812487036,2.2108495184343333,9.674727192266603,0.2706482779093441,766.1136432800001,35,351010
US91733P1075,-0.0177592068336108,1.7442643251621637,-6.942995612487262,-1.1122638410055337,-4.861092934913852,9.87597802432367,1.538286630019281,4308.57907298,15,151040
US77313F1066,0.0600221448943246,2.3097139713685637,1.1055675699978469,-5.006792860202929,1.9361460127872925,2.969285345117308,2.4884818443883883,362.04960412,35,352010
US04523Y1055,-0.0013726937408267,-2.101754991448578,1.5410508040922974,0.5688522924193706,-6.779305033052771,3.675875537996778,-1.66527830634889,405.49668452000003,15,151010
US0193301092,0.0928072747749578,0.8254604412589412,0.2843310235495475,-1.172587620252724,-0.030031084142521,3.570850275635722,1.558640559256596,1586.26199825,20,201040
US7731211089,0.0783323839333285,0.1747680628763779,4.229213044213944,2.3463919412656145,-4.020047629712038,5.339311293772797,-3.158482847724973,47679.485457259994,20,201010
US75524W1080,-0.00549502173743,1.25425858245676,-1.7581957727624866,2.931641957610028,-0.3579893394411517,3.276595239477344,0.2355970492802114,242.99695056000004,60,602010
US85209W1099,-0.0249999806989241,0.5122604778944657,1.8042185094013703,3.9675371911801394,1.1629105727286757,1.5600389535640704,-2.7339803596599284,590.17612965,45,451030
US05464C1018,0.0478301395792327,1.06662720917698,5.028854950220872,-0.2640909479579523,2.175726018840824,2.097284141569953,-1.0469254522586944,47595.526947169994,20,201010
US68622P1093,0.0677775879932291,1.3494225553643109,-2.7312384997750305,-6.35796893346642,-0.4948249205977539,4.772555960418026,1.9081480115529184,1221.55669944,35,352010
US8485603067,-0.0117415764209136,-2.765383844607924,-4.233318658327305,4.212977004636034,-5.876408525484893,2.6771595078421155,0.0544457755227845,513.0943384,20,202020
GB00BYW6GV68,0.0347121958598055,1.548460105319572,1.3265021113905542,-1.5063385066832062,0.2186976894050674,5.057778039354251,-0.169967984374129,337.77168192000005,15,151040
US15961R3030,-0.0595807941731138,3.746011497917052,3.0256144768011186,1.262762344171493,2.134988979405565,-0.8580020665651181,0.5421331664095426,147.2924145,20,201040
US5006001011,0.0628689024909101,4.517580705860668,4.099620300734366,2.611821109992836,-1.642903325379927,1.6866690380006673,-0.4863073954860206,905.0575244999999,45,453010
US09263B2079,0.0235986157001381,-0.2641176509282958,0.9488850347087568,4.23747706661649,-3.080811642094692,0.9302498933094396,-2.058850408610651,1146.2904288000002,20,202020
US31188V1008,0.2337981739039957,0.8597580194909256,0.705449711399609,-5.806879596290371,3.902422235716048,-3.239933170619984,2.7643512557058667,4457.63956176,45,451020
US6792951054,0.0197970108513116,-0.8664167588290768,1.4810007774729952,1.5150707878147305,-3.1304824439507057,-0.5383347999361465,-3.031923854772701,25452.298181239996,45,451020
US74624M1027,0.0392364838267427,1.5325857325309822,0.94783936942267,-0.9666309582997864,-1.4514220380008245,3.8998881202729807,-1.0969895864639914,37279.186197920004,45,452020
US8361001071,-0.0404430492384814,3.1786023374884778,5.387358705265076,1.4016296514010351,1.3240198655959974,-1.1827026183848264,-0.0577056998854736,3257.35816707,45,451030
US37637K1088,-0.0248620738134395,0.930812420682895,0.8748871742544515,-0.0488122300268352,-2.752984452520657,2.4404280880087565,-3.05272402271284,7560.508456930001,45,451030
US81762P1021,-0.0375685150890699,-0.1627972756332472,2.7842355317828744,-0.0643201565429626,-2.4517858150481207,-1.0976094272989565,-3.0719106022692624,127954.19668960001,45,451030
US6391931010,,,,,,,,5391.9376718799995,25,253010
