,em_hsd,eu_hsd,us_hsd,usd,jpy,eur
2014-11-21,3.6413591838890285,-0.004597077939840599,4.049709094228538,0.030094482678175494,0.08921967455621305,-0.022098575431119483
2014-11-28,3.830913485109849,-0.01878834850082818,4.6594641475699365,0.01656695812241149,0.05622078789227669,-0.005788654237693924
2014-12-05,2.79860118067817,-0.054403684859167335,4.018393394827459,0.019283432222729324,0.06011000523834431,-0.013569392589023899
2014-12-12,1.7737002811242113,-0.11262568517827982,1.8483098085237835,0.00948246315548995,0.02167182662538658,-0.0049107677566175845
2014-12-19,2.4374167533616076,0.01827603965492346,2.8055685701306814,0.01460763220473349,0.014387573211102733,-0.013074532908276426
2014-12-26,1.702228583477251,0.25121350195545555,4.051654354400526,0.01889995473064765,0.014876938637896409,-0.02212495984580798
2015-01-02,3.6499277301539017,0.25161980529810174,3.0791848172365137,0.019590283219523386,-0.007576693432159609,-0.02303528549916556
2015-01-09,2.674557040545186,0.21688851169351717,2.4450909975679056,0.040516070620189915,-0.002272727272727204,-0.0497913657518857
2015-01-16,0.5151032215968435,0.18625282385611258,1.5653242646622347,0.032589285714285765,-0.01560604158821799,-0.05389050169685583
2015-01-23,1.734249631679397,0.26063077409498725,1.901874402241715,0.052538042874597624,-0.02184294672148157,-0.07953845522112268
2015-01-30,2.3251265176831266,0.2354487318676462,1.9008208322445797,0.040843214756258295,-0.0253101531056803,-0.05948760674859421
2015-02-06,1.8433136297819153,0.11539474330611196,2.607529362066716,0.04252773547966093,0.0037965072133636646,-0.04442004813579359
2015-02-13,2.68045680910338,-0.02150509195049392,3.5298738877326223,0.0181582360570689,0.009478068684120933,-0.015903885215437064
2015-02-20,3.056586507694308,-0.002600205113058257,3.74730005569288,-0.004432249894469997,0.010655911696030529,0.015390792291220867
2015-02-27,3.7115682014582774,0.07832162428211828,4.2501715507177,0.005485232067510726,0.01775147928994092,-0.00823847278203449
2015-03-06,3.33331172067833,0.03833079998014914,3.608116373330335,0.018466353677621505,0.01563287947554226,-0.041624320622155486
2015-03-13,2.0356017755130686,-0.03140471364575284,2.5468220558123917,0.06507430997876873,0.022230642920298305,-0.07821351719292069
2015-03-20,2.690476867039936,0.027069780022027222,3.379580283387324,0.03784184863260531,0.008443249600941005,-0.049075172444092874
2015-03-27,3.2177761907517697,-0.08535045833011913,3.4472295249033977,0.02066722618548078,-0.0033879872845907766,-0.027421731945871053
2015-04-03,2.478218909770731,-0.20675393354876376,3.3132922800481763,-0.010960868674452118,-0.01543363124793129,0.012310387754161267
2015-04-10,1.681811544468801,-0.5914058825666896,3.72742182001853,-0.009867437456393846,-0.009637958729766583,0.01038589804668888
2015-04-17,2.5563854993712978,-0.5055211291620484,3.6908309649554796,-0.003983249923399157,-0.009330611904860953,-0.0013860654222880298
2015-04-24,2.3208781263721834,-0.30038196945225515,4.01901689759773,-0.0038030630075036598,-0.0012590758383348444,-0.0013316802130689531
2015-05-01,2.4547761286882186,-0.20990910880281105,3.476654545898375,-0.012946659761781554,0.010086152553057337,0.020358899617416437
2015-05-08,0.36372273170673397,-0.27497345508992976,2.997436351157428,-0.045802295147976624,-0.003493449781659219,0.05662957374575606
2015-05-15,2.0403813907526764,-0.1573908955592092,3.430237507317284,-0.0449138638228056,0.0031535130134972,0.05972980475617651
2015-05-22,3.047564396343112,0.12712688153792112,3.625516283220923,-0.008357408171687841,0.0215153170567719,0.013196615780761256
2015-05-29,2.4214597349015414,-0.12288479935166205,3.1356211404912897,0.016894018887722906,0.03303515706261728,-0.019059947328482818
2015-06-05,2.0825444871848324,-0.07418994808333754,2.596496428420623,0.016035446777086015,0.048578940778765345,-0.008166361729662008
2015-06-12,2.462066680580803,-0.030013890311942536,2.7198003268233113,0.019647841958342127,0.034328107972168675,-0.01597904387688287
2015-06-19,2.1492449244956964,-0.13394393816793837,2.5883912375070754,-0.021017584018312552,0.009296968201077727,0.030451554345359844
2015-06-26,1.8400747128984336,-0.032598504096522186,3.0356149339270964,-0.014859147662779848,-0.0023359780901365257,0.016199490353112633
2015-07-03,-0.505477747581699,-0.05473716913114618,0.3920618889602132,-0.0020766275568477877,-0.022368159203980276,8.998470260057623e-05
2015-07-10,-2.8609918771772778,-0.0150969562277155,0.43063734541355314,0.01116141939559867,-0.005105969121043996,-0.009317183548515628
2015-07-17,1.2988507188581386,-0.12525863515521465,3.4905386463643198,0.040068019980869396,0.011412268188302432,-0.046111160045802624
2015-07-24,2.752246708388725,-0.06348042790045487,3.639307886417118,0.01853985545197423,-0.00028258851075879665,-0.016299480566003943
2015-07-31,1.1568093117222582,-0.1486745590231152,3.4849079604320368,0.012797835813131098,0.009160118877987067,-0.011337052366384714
2015-08-07,0.27499287856784205,-0.1377313901514647,3.212723461300898,0.015932521087160367,0.011975072298480605,-0.01755564512517349
2015-08-14,-0.33554448992613645,-0.035932637632109285,2.950673927935065,-0.013693030860412736,0.0019343139230301176,0.02557828154577768
2015-08-21,-3.0744176394947846,-0.009943603197194045,0.555404740614905,-0.022932949403537406,-0.014496850266515926,0.03691733430444266
2015-08-28,-14.933699313202094,-0.0869266375789551,-6.103105709129012,-0.012636120813642848,-0.017952234952396395,0.017428103385511484
2015-09-04,-7.200433681801274,-0.15032320813145011,-1.283429375115628,-0.013632636326363134,-0.04202052726906824,0.01627387518803869
2015-09-11,-4.947118813734736,0.029271208694101554,-0.34715606011049405,-0.013779527559055094,-0.03004464465269674,0.020978706163057748
2015-09-18,-2.9939828879797816,0.03985761075723029,0.40048743701017314,-0.001578781180928246,-0.01663593525916829,-0.007375214012906417
2015-09-25,-0.43166986121467305,-0.15943801752238043,1.033719226099708,0.0016647591301632847,-0.009325062646346027,0.0013417415805716537
2015-10-02,-2.5923480557020264,0.030376474485898742,-0.18591230352382979,-0.004156707887353228,0.007562707449266792,0.005741455100026993
2015-10-09,0.09492112999478622,0.07731502494833145,2.915772387351836,-0.003992015968063756,-0.002529441034997637,0.0016314652321531842
2015-10-16,0.5115154917032868,-0.3739747356251748,3.6493383452549124,-0.0033733923676996236,-0.004583524313513276,0.0036265534474371197
2015-10-23,2.318167973377443,-0.28901072881680817,3.7484407460583684,0.008933208683909788,0.007339525626140153,-0.015811335923891168
2015-10-30,2.4343263734642213,-0.15031605986515117,3.392367142078516,0.011687363038714427,0.006004753763396042,-0.018330211399518404
2015-11-06,-1.089637657206478,-0.20785870891104494,3.563904441719014,0.04598671026263035,0.023986697152359238,-0.05432294418031325
2015-11-13,2.731673417181187,-0.1718118621162901,2.5423238329980604,0.04717579860376575,0.026790573067102086,-0.04997135680606346
2015-11-20,4.148399400579826,-0.06510572443797288,3.0792632036734267,0.025120971893338728,0.011896431070678837,-0.033719083276605444
2015-11-27,4.935795132727195,-0.05498355446221622,4.149299425532149,0.031665807117070344,0.018404145077720147,-0.03748125937031466
2015-12-04,2.9418976354892274,-0.1346944746674311,3.2614562903627586,-0.00826862962589503,0.00012179278986668152,0.013546224746299185
2015-12-11,0.99551024444457,-0.24236008974017054,1.5606194091330092,-0.014444444444444593,-0.014513433079212712,0.019481423071571413
2015-12-18,2.476279264931518,-0.12912792545855184,1.5974468986310826,-0.008737571557698054,-0.013749898299568741,0.020852902498591064
2015-12-25,3.5816665048877128,-0.15563805567884043,3.5755411772068557,-0.02035592881423709,-0.019699621474215445,0.03625035400736332
2016-01-01,2.8370801337594536,0.020692244590396917,2.9651284165610514,0.0028571428571431134,-0.023137812056017726,-0.002434207504707575
2016-01-08,-14.801317310286526,-1.7476687899814913,0.2854276057889429,0.009941580403812988,-0.02821329582592136,-0.005277765139451329
2016-01-15,-4.804159734345491,-2.8708907759554494,0.2470923007061558,0.0026342451874366013,-0.034276522026068346,0.004508649245491103
2016-01-22,-2.7183019879413473,-3.863921361664704,-0.14823102823266648,0.01618631613324628,-0.013618434710400806,-0.016397922929762054
2016-01-29,-0.29174044903874974,-2.0261513987548647,1.2743036528356377,0.009925885370724918,0.006066902140037467,-0.002163904235727432
2016-02-05,-1.3188210002108811,-2.4381962363543286,1.5504903923917994,-0.01532372640552071,-0.004725213911710879,0.02081141654850671
2016-02-12,-3.2764130657433244,-5.238582686768732,-0.11292602555706281,-0.030517380759902957,-0.03280228932644247,0.031464688101127125
2016-02-19,-0.8839160697281236,-3.977873357801717,1.6987717713117192,-0.029828261524555533,-0.05232142105484694,0.031258682967491236
2016-02-26,0.30864427849534054,-2.957631737168246,2.3056926622918232,-0.014657162935448165,-0.058279294535541815,0.008997369999538485
2016-03-04,-0.16394810587104516,-2.2198011371216158,2.8113933156496613,0.0031948881789136685,-0.026860564585115654,-0.013890133524509074
2016-03-11,0.5254861841587519,-1.7746071413759434,2.7955323163455112,0.0023973316656242805,0.005210863325237458,-0.009546645353226024
2016-03-18,1.1825263077738364,0.46708155210497504,4.065092440067532,-0.015631469979295987,-0.008883361463978057,0.012169383447842241
2016-03-25,1.9609801529015543,1.2259058123350388,4.720005533526399,-0.02047885888945511,-0.008157894736842142,0.02121821840131677
2016-04-01,1.4622628679400074,1.135759881004977,4.711348824778601,-0.027943291555373007,-0.018415963431786198,0.03485096328607762
2016-04-08,1.324806874442101,0.8235779343053377,4.188506020386386,-0.020068628470417016,-0.05060844352677585,0.02228100062763394
2016-04-15,0.5251807145005472,2.2539633737618945,4.465382834891473,-0.004101377642233728,-0.025141166980371055,0.001153504880213152
2016-04-22,2.7221234600353292,3.3433415047725275,4.484688889762592,-0.010609527771999083,-0.011320420978155,0.006045137023105829
2016-04-29,2.692776190002429,2.6095397333307413,3.860811597529696,-0.01627562883111411,-0.04746339497604446,0.00601536772777167
2016-05-06,1.4664947809309843,0.1323453399516385,3.7550922251972323,-0.0037139219015278613,-0.008606728055157054,0.0003069771521291287
2016-05-13,2.1084073162087806,0.8050679402897505,4.136019819441871,-0.0009503695881730723,-0.0013791201213625426,0.0022157227687671366
2016-05-20,-3.421952593501106,1.2866890084837177,3.7752801747043514,0.0022077375946172317,-0.014670364075498599,-0.000845684782124767
2016-05-27,1.7228288747329585,2.3222566008861163,4.747233038653131,0.02621400945423291,0.03638414892116759,-0.029766061452513926
2016-06-03,2.694266489184342,1.8773334073390227,4.908257126253995,0.0014911066141225504,-0.005600933488914883,-0.003331871985970958
2016-06-10,2.5118356194101485,-0.5333943002210535,4.524351554650475,-0.00042278828876451957,-0.015007135294388352,-0.005040679165192796
2016-06-17,-0.24512735590678075,-5.622256047936856,1.9110168528778466,-0.011748662540648325,-0.054698138901497995,0.004722024233784428
2016-06-24,-13.943930062212655,-7.210551320317957,0.6542032605683219,-0.0007328308207704692,-0.07261758969474297,0.00017993702204210926
2016-07-01,-2.8438048769271007,-3.689680636862538,2.8106890225283854,0.017228544081675956,-0.03754987092231854,-0.020321984692531214
2016-07-08,1.0787624715064132,-1.0455905798004335,4.387030045499334,0.018293327693771788,-0.06019535448894686,-0.0174651142120702
2016-07-15,2.163463693508735,1.26361273604109,4.441750574730787,0.025156565120475705,0.006914765906362419,-0.021370931985457253
2016-07-22,3.177847723998859,2.4746532710903386,4.982425117058159,0.02116291251964353,0.037611268707815615,-0.012728254025366481
2016-07-29,3.5951412804315823,2.9785005584725353,4.981089652356289,-0.0012545739675899892,-0.004486710558400664,0.0033674568965516016
2016-08-05,-14.91563116937279,2.241558275941184,4.974454450442044,-0.001142263759086326,0.012581431199960136,0.0028042878465781573
2016-08-12,1.7243061878897605,3.7761845854673823,5.08883286320286,-0.008904535100434985,-0.033764127998473836,0.011326567596955606
2016-08-19,3.210676280109207,2.66139483532418,5.20265925459569,-0.030368318456960974,-0.05519679472071648,0.031934763792082155
2016-08-26,0.1681746044174659,2.356650400487206,4.744034820271378,0.00041871663351833455,-0.0022534659285750047,0.002192688056562142
2016-09-02,0.12286655127475114,2.9988232337918292,5.032561367172617,-0.0036386318744150437,0.021412434927806645,0.006359659014027352
2016-09-09,2.069801338123322,3.8275518415320406,4.808119527912297,-0.003969912244045082,0.013720941710675616,0.0064062360003582786
2016-09-16,0.450173497644592,1.6869667955558216,2.7678425052659557,0.016929425457623548,0.02070445020953926,-0.015098004591206027
2016-09-23,2.6767266612550897,2.8441964579832044,4.149688878573856,-0.0009417181123784202,-0.008248637501841127,0.0025004465083051652
2016-09-30,2.154522243976332,2.6165382171466764,3.870743001517616,-0.003964941569282288,-0.025435137994037738,0.007619218357834523
2016-10-07,1.7561061271747647,2.2184492064135304,3.6280835483725666,0.013530522341094864,0.0021422659331031824,-0.002804362341419897
2016-10-14,-4.972413851325192,2.2510015258041767,3.149617729124203,0.019873062116325002,0.018573732831516532,-0.016494845360824795
2016-10-21,1.9403317068059196,3.0906885046250303,3.1476912630372853,0.03372434017595305,0.02812020397049375,-0.030464991982896872
2016-10-28,1.9120384630204683,3.20084597637925,2.4665378211514164,0.030274460507018652,0.03315407765553302,-0.02259585446134693
2016-11-04,-18.626478173287133,-0.9652806689997835,-0.8072235491695977,0.00455345130911744,0.0021862702229995534,-0.0056244978126954726
2016-11-11,-6.841724955176424,-0.7936344726651651,1.025024933542701,0.010610079575597009,0.023849512932482275,-0.01048218029350112
2016-11-18,1.2752324385155014,0.8136936849782718,3.728900930319952,0.02543059777102319,0.06852217460393883,-0.027195883866225734
2016-11-25,2.147925060377734,1.430610553821457,4.614795854723889,0.03192679206914084,0.07998662910080734,-0.036406662419222746
2016-12-02,1.09972428602928,0.648104954904861,3.963866238294554,0.03811682291130114,0.10122164048865612,-0.04179385886155507
2016-12-09,1.864707013204658,3.5373031169288893,4.922007705672833,0.025540076721179084,0.08173978252718417,-0.02708179808400879
2016-12-16,1.0681338685765496,5.2427092865114115,4.3430489819023705,0.017191977077364085,0.06345200540784135,-0.01293917642614284
2016-12-23,4.416814971872265,4.795158086548113,5.255675615795456,0.014976845009360806,0.037760877255040626,-0.012326438084443225
2016-12-30,3.6036814053620008,4.481090902629677,4.636542627845982,0.014289967252158364,0.029186476492340407,-0.014663855703912043
2017-01-06,3.2864905275656575,4.478161325779899,4.599000066563625,0.006201397775371431,0.013214904679376138,-0.0027456921037684046
2017-01-13,3.4197644535023315,4.255207706497045,5.002879620843077,-0.017192812044681816,-0.029324519027036144,0.018467132331833946
2017-01-20,4.289894138540756,4.12973226534891,4.657873563893072,-0.02203669546645981,-0.023221133361738255,0.023573853583894744
2017-01-27,4.2187931514643795,4.315864472033242,4.41943375190136,-0.016436747872028312,-0.015526754779930707,0.01740205401293249
2017-02-03,3.404094242392399,3.756959785441583,4.030357531700863,-0.022989630209352407,-0.036091511652768915,0.023829868033798274
2017-02-10,4.038486915459911,4.213376493055375,4.50575850157863,-0.003755682941293026,-0.01148170784947189,-0.00028184892897431535
2017-02-17,4.439062905050564,4.866154868618348,3.8854908853333754,0.002084574151280494,-0.01526717557251911,-0.008315425581612801
2017-02-24,4.519379667554137,5.103019373464826,4.232378276386439,0.005570476474684227,-0.025112964893986844,-0.012711468361529366
2017-03-03,3.027681482146723,4.93323262572728,4.322523390527799,0.01672173825973755,0.011623264273989742,-0.014929525222551976
2017-03-10,2.4896028934523513,4.7979635113782235,4.531602320987979,0.004464285714285587,0.013558274080289756,0.002913260031951692
2017-03-17,-22.834477598299934,5.009509590404868,4.41352075434334,-0.00643883110450727,-0.0014174972314507928,0.011682683248539938
2017-03-24,1.601861780240921,5.423180764932492,3.6029970183559783,-0.014442575922445466,-0.0075318655851678296,0.02234213765028903
2017-03-31,3.968740236099303,4.347906638807099,3.825017224157162,-0.011719519401221401,-0.022979432530807253,0.0027299256330601818
2017-04-07,3.2652492808768683,2.7242071531196776,3.261514743274166,-0.0006913580246915574,-0.03206971677559911,-0.007683658170914653
2017-04-14,0.15146218819304175,-0.05337175541640922,1.9180747808806764,0.0025922233300097464,-0.036153129574590825,-0.011780592289067027
2017-04-21,-0.8768544135407387,-3.054668682865038,1.4133658210065385,0.0035129980929435867,-0.020297274237729757,-0.0065746828410039315
2017-04-28,3.415004566821281,2.4188447461357248,3.6037740889060528,-0.012954658694569021,0.0013465595403743258,0.023000375516334826
2017-05-05,2.8888901677646146,1.964974343172869,3.3932007563809052,-0.02500494168808065,0.014900513189880504,0.03847969782813987
2017-05-12,2.601555508046309,2.4156938646813932,3.8502079714937465,-0.013027048528242102,0.043308173784977866,0.03010884417848536
2017-05-19,1.7983482530341397,2.07331982769981,2.892845937199381,-0.028405681136227323,0.020076087454737213,0.04464951528709937
2017-05-26,3.1940433754871096,2.331543366769408,4.140753385545259,-0.016254416961130724,-0.0017929983414762818,0.026245755712581698
2017-06-02,3.851458096182042,2.6867749675241273,4.118587426996887,-0.01956411556006088,-0.020492348636060975,0.025869515799045395
2017-06-09,4.030256460844515,3.2908055333405715,3.9082969929332876,-0.01994962216624685,-0.026467863602276043,0.024197237215259904
2017-06-16,3.2898059014840273,2.466650172954157,3.816928713102739,0.0002058884084825685,-0.003684565266232287,-0.0008476844829122809
2017-06-23,5.007478318998113,2.8061514005859243,3.8690703355393614,-0.001847290640393906,-0.0004939602137502552,0.0009836358758830155
2017-06-30,3.513571390032422,1.4182406638609484,3.635797521772903,-0.011269644334160556,0.017796495041434435,0.012763694380429236
2017-07-07,2.940947756143964,1.8312966464439466,3.3469016452597318,-0.012953634214043275,0.03217182473152391,0.018355589299271946
2017-07-14,3.7003823793405175,3.4222601639965857,4.012771400524026,-0.020687525730753165,0.015018265457989788,0.024246483590086854
2017-07-21,4.191322961015198,2.8617278308725287,4.083586572558947,-0.034957844951675976,-0.001482612993080834,0.04189744505985327
2017-07-28,4.1556533431269145,2.199698199208485,3.9007138935865306,-0.0247830178814179,-0.015260722548495975,0.028531419569403083
2017-08-04,0.9155837429689434,2.5536800184243207,3.7912894010768996,-0.02572648682428913,-0.028183853549321625,0.03254100517498504
2017-08-11,1.9966512862438102,2.79803826143015,2.6466254836185126,-0.02186022070415161,-0.029725406558251066,0.030647833289737525
2017-08-18,2.367628505566178,2.2543104776115004,2.5878570766382105,-0.004581291284892375,-0.01736782902137224,0.008488382062934008
2017-08-25,3.092446448676656,2.35100428914792,3.365702078657013,-0.005575809564657863,-0.011837527673609571,0.014805990469707098
2017-09-01,-1.1703408525307766,2.295874913386468,4.335758409919302,-0.0078041479580927,-0.0037945521073314836,0.007390417940876359
2017-09-08,3.2133914074706276,2.773559854432578,4.37504699556311,-0.01848071344149549,-0.0122727480881073,0.01814644050590064
2017-09-15,4.673905735725814,4.156307223450369,4.881619188185839,-0.01669699240072775,0.015110581986354621,0.0153885393640536
2017-09-22,4.832557023188429,4.720480230354811,4.827151726988985,-0.0061462152253610736,0.024050112020483683,0.0023478115042763203
2017-09-29,3.430212000268257,4.68407121298482,4.725203766833667,0.002909169270552736,0.020178660499705403,-0.0037945863900834542
2017-10-06,3.8804356631605357,4.056543082572124,4.74636378707397,0.026819923371647736,0.04450832212898148,-0.025010386373078508
2017-10-13,3.98258363511223,3.9604585530039342,4.43617041611066,0.01327963426581058,0.009111822815643489,-0.010047726701833848
2017-10-20,4.402486779720736,3.8646658303351153,4.143213519110483,0.016599761310621908,0.013662544090726314,-0.014137527187552346
2017-10-27,3.174928468849477,3.1231475093393177,2.9949361266733883,0.019767941555651314,0.01062316650368933,-0.017267648552564907
2017-11-03,2.6246523392464542,3.5781563151514413,3.7137956032610844,0.012153518123667384,0.012694748990190519,-0.010652803817964851
2017-11-10,2.86364411528935,3.169321660745374,4.117587309858028,0.013964980126758952,0.0150194448169505,-0.013363782457920692
2017-11-17,3.678566284751838,3.6436279167832972,3.8349987105111367,-0.0004268943436499528,-0.012597454080958359,0.0008485362749257597
2017-11-24,4.275171910007666,4.021522605255177,4.7073475701748,-0.02254530130636312,-0.018823943352245243,0.027605512489233375
2017-12-01,2.622036684620011,3.693188564118804,3.819356148152779,-0.02159258479039383,-0.017225509533201788,0.02429149797570851
2017-12-08,0.23117745235933856,3.5721586328602215,3.8761869924362635,-0.0051912278843095905,-0.00044039283040475663,0.008529789969995427
2017-12-15,-9.994223384739996,4.365746975602782,4.464217022622772,0.002882767456758639,0.004460900209662277,-0.003476049173378626
2017-12-22,-0.9059096094077403,5.789683897844169,4.5513585057435915,0.006143565423582853,0.015464610695234748,-0.006034952432840246
2017-12-29,2.0781591580938263,5.00681582933541,4.3381158008869765,-0.008289374529012683,0.005128891267504931,0.008998402152888385
2018-01-05,1.7077621331966948,4.0120715154415265,4.574647347629641,-0.02076677316293929,-0.003568753579768491,0.02256789493816158
2018-01-12,3.076563713974317,3.957219765779981,4.0702688686644946,-0.03151282870222505,-0.013722964870986565,0.0368385230559809
2018-01-19,2.8462326000125824,3.7391420004279334,3.043088027356442,-0.029780396357793393,-0.02202701509667171,0.030610954167896276
2018-01-26,1.987947184764025,3.814997811260821,2.9868048790311237,-0.0331089882761616,-0.035230953543062604,0.03525587597933
2018-02-02,0.44914862968612834,2.373684027959243,1.3102472432803132,-0.029907558455682604,-0.026308807923593913,0.035868661679135716
2018-02-09,-7.327079247540482,-4.168520370531011,-6.903908639484614,-0.005826096515334833,-0.020217939481268044,0.003938623123000307
2018-02-16,0.07614277104794027,-2.4344087038974895,0.1205584940986469,-0.016230539913878905,-0.040261791920559675,0.015096346602299304
2018-02-23,0.9474342761444688,0.3289123492510292,0.8919609213987965,0.0090939710340181,-0.01683300372533658,-0.01026487400370324
2018-03-02,0.6196421453356429,-0.4750326378767863,0.8703975486467158,0.00829596412556044,-0.039553153807728836,-0.011555591220960504
2018-03-09,0.6925415666498893,1.3350405937287548,2.126593753076871,-0.0038699690402477227,-0.018383197757249725,0.005884756845116357
2018-03-16,1.4174813310729717,2.2042812773697866,3.130948112654637,0.012682379349046036,-0.0028218031322014836,-0.009430920522327746
2018-03-23,-0.4348085757432022,2.0121392141982026,0.5121053754421542,-0.004450378282153888,-0.020068297703139004,0.004839956074348173
2018-03-30,-1.2686301335306922,0.730802025161157,0.06044607635757302,0.0003335557038026682,0.004964539007092039,0.00040592652729842804
2018-04-06,-2.965523164119923,0.537689783541585,-0.450675834365191,0.00022200022200014047,0.0012641041247249962,-0.0019501096936702655
2018-04-13,0.46798278268438054,1.7202924816684315,0.6500972345041165,-0.0047655990247147395,0.012545394519643427,0.003417690617625313
2018-04-20,1.0601746423935672,2.933589297278019,2.2735279477608437,0.009387572641931241,0.027926293679587655,-0.00526187970533476
2018-04-27,2.0768149462327585,2.697911066333135,1.4752684663081919,0.017450261198177053,0.02606445542225333,-0.015621829985798308
2018-05-04,1.9373464033134795,2.599046715406241,1.9504164393968892,0.02729996670735768,0.02052744786308791,-0.026296507367906896
2018-05-11,4.21003570711274,2.979031449008221,2.813413256275586,0.030512249443207295,0.01909730308817359,-0.031384315951666575
2018-05-18,1.6458886682809954,2.9278811928435657,2.6730780613782974,0.036758193091231295,0.02870013467700705,-0.04154459635416652
2018-05-25,2.069247789411363,1.7403549077337903,3.1814422047335387,0.028949093292549577,0.0032096840753814693,-0.03940643033800506
2018-06-01,1.316026542761214,-0.24965693288832505,2.638350858462089,0.01750027006589594,0.0038487972508591817,-0.025041806020066892
2018-06-08,1.6666230502737445,1.2359985001147187,3.398899698730422,0.010914199265182445,0.0014168837698251835,-0.014735432016074967
2018-06-15,1.9385429745601201,2.247306931563701,3.619995124281202,0.012281076463049878,-0.0007223150196379313,-0.01430694120144349
2018-06-22,2.2143147985817917,1.6942126062527696,3.384406698458136,0.0035035566408323504,0.005256181726770004,0.0004291108822520595
2018-06-29,0.4867830436780487,0.6580588061724718,1.7636235967967633,0.00477757723749872,0.010361038842484627,0.0021011105870250013
2018-07-06,0.5197371234275465,0.5747933579454646,2.8361475128432305,0.005237840726884269,0.008306709265175405,-0.0017845003399047377
2018-07-13,1.4786693692630473,2.3761695929414017,3.8422982986337226,-0.00042198544150218176,0.0153602891348541,0.00658971487638893
2018-07-20,3.749905991516722,2.714956957623506,3.9181383650242454,-0.0007405840033855027,0.013094480312812573,0.005404477996053814
2018-07-27,2.4209279228192857,2.813023750628679,3.6573321316203766,0.0004226542688081647,0.003297795446331575,-0.0023534445870776466
2018-08-03,2.224025494275371,2.7865716008930534,3.5633759406824224,0.011697150148872737,0.00728770595690742,-0.015280497148208227
2018-08-10,2.3567009837623707,2.342212823800789,4.259225082914903,0.016992084432717602,-0.012769744160177954,-0.023490650806555102
2018-08-17,-1.8321432432918925,0.31436622173012163,3.1947696219559147,0.01746956061408156,-0.008123148729916596,-0.023976109215017027
2018-08-24,1.4868164720494406,2.137115671794393,3.9756498654005994,0.0049640895648499495,0.001711018055743141,-0.002959468153549194
2018-08-31,1.329821528468706,2.147965365256813,4.173578263054299,-1.1102230246251565e-16,-0.00202219925403313,0.002896044953533572
2018-09-07,-2.249781533451857,0.023760324424350922,3.6162007227996975,-0.010273972602739878,0.0012168739859381716,0.01244413285426349
2018-09-14,4.903335287510309,1.5234281867631139,4.204848045256749,-0.012174817898022994,0.014026514637346832,0.016740973861351538
2018-09-21,1.6140172067582312,2.1356973762554223,3.9531894026630843,-0.009774040987914012,0.012046568076594655,0.010926611029854483
2018-09-28,1.1787686313311703,2.1133345398540033,3.7722009296501433,-0.00010510826150955666,0.023910302593660226,0.0006895957245065532
2018-10-05,0.2727300990047731,0.8731690951013636,3.127997887869585,0.002621369403376317,0.02381273914022075,-0.002510170518479793
2018-10-12,-2.2591017153393613,-0.07068494864777365,-0.7504888523425333,0.003054882545032944,0.0013386283521483744,-0.005803705773612333
2018-10-19,-1.949431188125645,0.24295464291053043,0.19167751485829146,0.015814052218212638,-0.0002220741727737563,-0.0200425531914894
2018-10-26,-3.103856610609102,-0.9437499157130006,-1.8954260940992953,0.012929675181330813,-0.015743876159901582,-0.01774485313119123
2018-11-02,-3.2683936399084352,-0.9058576571581775,-1.5253155927501454,0.009621418113365143,-0.004528666901160716,-0.011888233252343006
2018-11-09,-4.722851820787568,0.7358410453376593,0.7193615955147944,0.0177483721907159,0.014482420569493337,-0.019631583499091998
2018-11-16,-8.913012788549347,0.10307758824261484,0.14561335846690468,0.007940654059136909,0.002532207907596451,-0.008207043293239291
2018-11-23,-2.2810033227070114,-0.060671854759050625,0.3153673731513379,0.00581154005811535,0.009338278003663714,-0.005393317548013754
2018-11-30,-1.6861191503435726,0.3455424208660922,0.5492971421536609,0.00756163248394448,0.002385053663707337,-0.006147361025731324
2018-12-07,-2.0495575614217088,-1.3904357449918507,-0.9175725763556507,-0.0041275410174388405,-0.009619608187648176,0.0037050105857443505
2018-12-14,0.11675729617544946,-0.40256478642537885,-0.16226249302580556,0.010054939359386283,0.004874374086055289,-0.00967600700525384
2018-12-21,0.027438950794476825,0.8835918020640054,-2.0847519750290813,0.0004127115146512761,-0.015272244355909459,0.0024247233611074392
2018-12-28,-1.0877007350645678,0.9860934176725497,-6.4443726563039805,-0.008944176004934357,-0.028200044062568597,0.01069187947335859
2019-01-04,0.5845196551017381,0.15495756059294447,-1.3417755762035029,-0.0034193347839601707,-0.03729986250942452,0.001494111443135715
2019-01-11,1.4919244163307432,0.9376817615760433,1.1067505395717354,-0.018165024630541815,-0.042642324822507294,0.014103187585658095
2019-01-18,2.224063747614127,2.1098421955179836,1.598286996065299,-0.0063943894389438816,-0.013036637446617094,-0.0005277509015744197
2019-01-25,1.9162915707599317,1.9775542230724255,0.9557223711844717,-0.006327800829875496,-0.006619814101110899,-0.0020545549921314743
2019-02-01,1.5019622264077677,2.077529615404841,1.31489932352073,-0.006238303181534621,0.008891550723302277,0.005353225098727377
2019-02-08,2.0095022942728797,2.1010592451333734,2.2528877620721315,0.010139019546357098,0.010916628281897545,-0.01207603104019539
2019-02-15,2.5393216252958397,2.0701021586125785,2.1175378317053997,0.005812746522732226,0.006558870416761398,-0.0059843351227668595
2019-02-22,2.5923276896595877,2.457483157434223,3.036535811602679,0.007516442217350594,0.010497968871239882,-0.00622015857023972
