,em_hsd,eu_hsd,us_hsd,usd,jpy,eur,state,state_0,state_1,state_2,state_3
2013-03-29,5.702853145097696,0.8218451358831789,3.5340068471896835,0.0114244044725326,0.0067313815578584,-0.0154360096763046,0,0.3508355144194643,0.2203791762416977,0.04159568355134007,0.3871896257874979
2013-04-05,2.4027032897497733,0.5160868390062013,3.099394722574035,-0.0026595744680854,0.0156720816411537,-0.0011917576503153,0,0.16871027424268206,0.09374905667953447,0.04627606802779641,0.691264601049987
2013-04-12,2.1293659397321734,0.4532097415530458,3.599705651627443,-3.3306690738754696e-16,0.0327997935239876,0.0027531355154479,0,0.2845813277398761,0.03074365869056613,0.02698729580904371,0.6576877177605142
2013-04-19,0.3536471602297005,0.1761880747925683,1.657727648153824,0.0021810250817881,0.0529544516743374,0.0049663137632334,0,0.7014717104911614,0.08101881240747798,0.025539059869826235,0.19197041723153432
2013-04-26,8.707569921833434,0.5150779890536199,2.8223633563903974,-0.00901225666907,0.0406495479356345,0.0162240162240163,0,0.9101647305439324,0.05607528033657634,0.03345303048190433,0.0003069586375870015
2013-05-03,5.930368306901732,0.3168568592773432,2.7977228224044817,-0.0048484848484849,0.0153790962607367,0.0095839267156767,0,0.5937384500893228,0.18302640087655478,0.08709338665593835,0.13614176237818407
2013-05-10,3.967139854181202,-0.5923984374524786,3.6978014632504994,0.0122975770120539,0.0326728691740723,-0.0090756558877365,0,0.4036909459921047,0.001972776208789457,0.02613369721641428,0.5682025805826916
2013-05-17,-1.0052469305098115,-1.0703683740679997,3.565459069592869,0.0186192721557247,0.0370780784845334,-0.0163193380324854,0,0.6349474091972326,0.0013742335751045526,0.06766488395788108,0.2960134732697818
2013-05-24,-17.08519126063556,0.4391803469103149,3.4688720159665096,0.0149145143688613,0.0330444704787835,-0.0074452162566681,0,0.05106677496111194,0.17298641732763909,0.7759468077112489,2.618343063648059e-26
2013-05-31,-3.1188217047140343,0.5071976140459974,2.649595767731311,0.0141291108404386,0.0146413908861906,-0.0088448341593596,1,0.350987322217057,0.5148954041122322,0.09401568417985988,0.04010158949085093
2013-06-07,0.3774933742447736,0.6524109500145663,1.962975058569424,-0.0176810199663218,-0.0400531417605667,0.0177018394520125,1,0.08841080831434715,0.5265308365492176,0.02124810226317731,0.36381025287325797
2013-06-14,0.2128082990414178,0.9255108617569082,1.9549659384282467,-0.0430860534124628,-0.0884120724735973,0.0395669444660795,1,0.0775020985181849,0.7211393901188741,0.015372499031792452,0.18598601233114861
2013-06-21,-3.054520472577912,0.9085987243008232,1.304093304224466,-0.0154121863799282,-0.0334683581794846,0.0148088002165254,1,0.08766937972029645,0.8205198393441624,0.05190571825001443,0.03990506268552676
2013-06-28,-5.646591462951996,0.9297366776895368,2.2107930589541773,-0.001441268316118,-0.0134349405383888,0.0008462189399183,1,0.10290858084407185,0.8384086694511866,0.058370453252403705,0.0003122964523376309
2013-07-05,1.5395681186183316,1.077515261849435,3.0550789300780847,0.0339169829802865,0.037469885693782,-0.0296075020797096,1,0.1995756564685197,0.16478138554290295,0.026279057717664107,0.6093639002709133
2013-07-12,-0.237933408344238,1.0218886666880955,3.313568519290305,0.0293971719176382,0.0546314560909235,-0.0209035738368171,3,0.3807290316392388,0.18516122465441515,0.05511686412164397,0.3789928795847021
2013-07-19,1.313964332506996,0.8530916758059466,3.3925983112808504,0.0025482344375682,0.0280899926547488,0.0014859407147755,3,0.18039313163289938,0.11271710011264069,0.028830308948385744,0.6780594593060741
2013-07-26,2.4544666128729027,0.8024550352312048,4.053387874308827,-0.0178012990137117,-0.0086750399631855,0.0206764027671024,3,0.11009360268031618,0.045191336827274824,0.03198465763338935,0.8127304028590198
2013-08-02,2.3413618520258224,0.8998840918672887,3.550894153592337,-0.029962103268593,-0.0220849802371542,0.0351478782683241,3,0.0813790777598944,0.08652915201434559,0.04088172579238139,0.7912100444333787
2013-08-09,-2.223832022750441,0.7832690506351035,3.9015689881771074,-0.0224123388360043,-0.0302847095273077,0.0210437710437714,3,0.3309571109743549,0.40511042234673006,0.17901236938297052,0.08492009729594459
2013-08-16,2.310873557639495,0.5238502256505179,3.4839402521607674,-0.0164609053497941,-0.0309985096870344,0.0142286475175956,3,0.1104490217740076,0.08068050291254128,0.022072151666295333,0.7867983236471557
2013-08-23,1.515603979022493,0.6681649205883385,2.362082733186757,-0.0036737692872887,0.0047826003340218,0.0077566081783266,3,0.12395292694859295,0.22978516389862785,0.03241243720625414,0.613849471946525
2013-08-30,0.6422455618965429,0.7154375089536739,2.0643608523044668,0.0021975338786472,-0.0080837669883292,-0.0045172219085262,3,0.09797227245598787,0.37879926030138,0.0253111385573336,0.49791732868529853
2013-09-06,1.0929362707052683,0.6586444788298877,2.3985515821229986,0.0125724146431653,0.0300873030645711,-0.0122161432961103,3,0.18307539661505903,0.259690122346217,0.03242062764046762,0.5248138533982564
2013-09-13,1.833240657956456,0.4105335344751903,3.0446608561142847,0.002338173763229,0.0188146211422126,-0.0026632656888856,3,0.16248804354427301,0.08701948633666991,0.0307544423149371,0.71973802780412
2013-09-20,1.1510216805428122,0.4004071182848598,2.9420921808951093,-0.0114306784660763,0.0057723429034381,0.0106112688686292,3,0.14315434718893888,0.08432530521223931,0.048129324497662544,0.7243910231011593
2013-09-27,2.130233725385319,0.3437681386426621,2.865239431024208,-0.0219271531246192,0.0009677584646012,0.0226507846473815,3,0.15862168239587907,0.05536418449213394,0.05946885174727797,0.7265452813647091
2013-10-04,0.9903285768764654,0.3918882919176088,1.4386011648597197,-0.0245891661594646,-0.0165464376276484,0.0286798179059177,3,0.11687339368714976,0.34899219575520907,0.082437299777194,0.45169711078044716
2013-10-11,0.206895682523254,0.495559875713613,0.8409906966199024,-0.0127685696746472,-0.0079503857445161,0.0186550323454188,3,0.15289966463528987,0.48032041405103787,0.0866923620318696,0.2800875592818026
2013-10-18,0.7174083400337137,0.354300371409824,2.3100448609049806,-0.0096978739276392,-0.0159089780908198,0.0118677905944988,3,0.11935237659619138,0.2502361782101805,0.031040093432651277,0.5993713517609768
2013-10-25,3.451038542281545,0.3440287454548837,3.66584664708067,-0.0137003362809817,-0.0085486473182013,0.0209288566780061,3,0.1498738242474023,0.0369271848677246,0.03043769990646533,0.7827612909784077
2013-11-01,3.052377397259161,0.3641501125798793,3.5933515548733546,0.0073630350680142,0.0124647358260823,-0.0051998819884936,3,0.1639024017888598,0.04401433025371674,0.019749185680412056,0.7723340822770114
2013-11-08,2.3721543601634743,0.3540719417945048,3.894190900617063,0.0110682750901629,0.0050722799898554,-0.0125904593117707,3,0.1514216375141566,0.033751430710867794,0.0157165430932488,0.7991103886817268
2013-11-15,2.282304148761386,-0.0570840969036314,4.217525055687181,0.0150659133709978,0.0250678902202785,-0.0138112463005589,3,0.2272962539359414,0.005894881866308563,0.021458860647332108,0.7453500035504178
2013-11-22,1.973869461463454,0.3448225895786582,3.978446676326301,0.0191943427200402,0.0395709299938413,-0.0178558493299528,3,0.24763569197167115,0.02587900889884338,0.024047378669988375,0.7024379204594972
2013-11-29,1.9384031986543384,0.3051188354342125,3.8334921807547024,-0.000495540138751,0.0380485396745911,0.0076367006487489,3,0.3020939782774662,0.01070696577620107,0.022435001129815547,0.6647640548165172
2013-12-06,0.279746524957401,0.4492852896078562,2.6651897083029548,-0.0120541205412053,0.0387080494574818,0.0249784990464796,3,0.412545647986863,0.024814724952819524,0.03167682767315731,0.5309627993871602
2013-12-13,0.7585369466118266,0.5591197174554999,2.104967037377841,-0.0079158936301791,0.0302939561810653,0.0183394464821609,3,0.2979182223560462,0.0981381731190233,0.043839012285770224,0.5601045922391602
2013-12-20,2.0630307310305795,0.6702666016023666,2.353619066916019,-0.0016107049931852,0.027647494445816,0.0083342552642258,3,0.23175257037971633,0.16150098120232156,0.03596920238625528,0.5707772460317068
2013-12-27,3.7714220627406982,0.6158852211367984,3.843674197775743,-0.0035944471988101,0.0265996388305922,0.0111474927338952,3,0.23080823264318273,0.027806279593302483,0.025963978741406907,0.7154215090221079
2014-01-03,1.5941540890365196,0.4784075347238854,3.012477989339839,0.0058515936254981,0.0189000097172287,-0.0085367188355041,3,0.14330546812639397,0.11678869125983868,0.03251022125744273,0.7073956193563246
2014-01-10,1.6153688685106673,0.5853233349713929,3.791677188864365,0.0056102730332876,0.0090098818058517,-0.0053481772538745,3,0.1422281758412519,0.06729906166030074,0.022513940374699393,0.767958822123748
2014-01-17,2.4881122642154296,0.500897590634709,3.943035145603422,0.0080665177463392,0.0023060293057888,-0.0095454046739568,3,0.14000069582724622,0.043082767522131846,0.015626769882295524,0.8012897667683265
2014-01-24,2.9393459089052856,0.6409126060942949,2.986646737759176,0.0008707550690383,-0.0273366929732813,-0.0046936399359627,3,0.14565686781357676,0.19413320729705227,0.009738024170530997,0.65047190071884
2014-01-31,-0.606576545815065,0.9430160973620568,1.0859534861626607,0.0064364401534844,-0.0268942825807069,-0.0074695514589542,3,0.1960039991518558,0.5800565000664465,0.019329330937890285,0.20461016984380737
2014-02-07,-0.8879413446879078,0.8349979207297981,1.0404176062347226,0.0003719315645922,-0.0173787806048968,-0.0025238670031824,3,0.11325942792111486,0.6340838472474177,0.037464602656303,0.21519212217516442
2014-02-14,0.8212937775358917,0.6311023752701399,3.1624778184663365,-0.0132955804505723,-0.0241096678330058,0.0111882431135073,3,0.10444911205480312,0.16836371794602897,0.029391385797334742,0.6977957842018332
2014-02-21,0.839038789028001,0.5489951017146619,2.7168481966915565,-0.0027342779020632,0.0022483992374993,0.0045329921403765,3,0.12314547520313054,0.18572070778841276,0.030591271186317576,0.6605425458221391
2014-02-28,1.2026420338762025,0.5477609486864786,2.898505132196425,-0.0199237486164064,-0.0022541284853234,0.0233928968636467,3,0.12239567647362411,0.09026573450622058,0.04646368821584784,0.7408749008043075
2014-03-07,0.3796959142087003,0.5273479636800694,2.903433595747883,-0.0120213161482215,0.0091850693765875,0.0178217821782176,3,0.17076233118309425,0.10561512356937479,0.04644349733482045,0.6771790479127104
2014-03-14,-0.8674680544515979,0.345886637096558,2.323249973101831,-0.0087336244541484,-0.0043713163064833,0.0162132554318057,3,0.2038063686683398,0.2836275990369217,0.06823045649395515,0.4443355758007833
2014-03-21,1.680585583157741,0.4017115916571495,2.6696021368696625,-0.001620139581256,-0.0025359668373567,0.0039302740274389,3,0.12538813628140777,0.1572997980106995,0.024302241928743466,0.6930098237791492
2014-03-28,1.331036411236886,0.3903452688820252,2.8342717441086838,0.0061488267034761,0.0099209272629043,-0.003586306828473,3,0.14591122821306138,0.12687378909790617,0.024069020278498318,0.7031459624105341
2014-04-04,2.5712831704510486,0.276390360583122,3.379169148358296,0.0087807325639739,4.841208365613525e-05,-0.0126098861507418,3,0.13328252922130593,0.0511255901376716,0.0160483844404164,0.7995434962006062
2014-04-11,2.104427562610683,0.2345126881536419,2.028765862461706,0.0,0.0025652409846579,-0.00212009055302,3,0.14444720873475891,0.2541675839792237,0.041846065588901526,0.5595391416971159
2014-04-18,1.907015467000248,0.214777827733086,2.558210648037168,-0.0034951941081011,0.0014667774898549,0.0015587051872256,3,0.13072454163331504,0.12118424835155378,0.03627276255109153,0.7118184474640397
2014-04-25,-1.9248049664763585,0.2420725262995901,3.0589077142960948,-0.0053629333998503,-0.0062734036862325,0.0058169126735985,3,0.34500461414023714,0.3090293291331692,0.10372802656822255,0.24223803015837114
2014-05-02,3.0331649241781937,0.0736689248103029,3.0159614383870283,-0.0111912459587169,-0.0106501428087332,0.0122236006713858,3,0.1605527226702244,0.05627665298721642,0.03280378828649524,0.7503668360560639
2014-05-09,2.9525983268204854,0.0248976135925961,3.273938069507415,0.0056639395846442,0.0024602666929094,-0.0090385307886207,3,0.15858996656963034,0.03428614676808015,0.021780921835164904,0.7853429648271245
2014-05-16,2.485099732517606,-0.7708410015221367,3.547244873108042,0.0026305900037579,-0.0087389542547479,-0.0087224031849435,3,0.18662392118586743,0.0018109288980062833,0.020269642206679067,0.7912955077094471
2014-05-23,4.014821052552149,0.1491569863855634,3.3552109281338054,0.0080250783699058,-0.0019575217774299,-0.0143858888165979,3,0.19828316837409476,0.04470725908608461,0.025329897256302063,0.7316796752835185
2014-05-30,4.115856748765706,0.1548898886030925,4.129112134820043,0.0106891348088531,-0.0039144688555072,-0.0172668613243932,3,0.20635341439412264,0.011264072692572536,0.01561677907974028,0.7667657338335646
2014-06-06,3.3006136923832314,0.1337109103430115,3.9473458058458006,0.0063829787234039,0.0060864870171304,-0.0085032159598821,3,0.17521685324166136,0.014871420781357347,0.019372375989681844,0.7905393499872994
2014-06-13,3.4135335882682023,0.2124394103768018,3.76497297491951,0.0067466266866564,0.0054176516942474,-0.0110993464529555,3,0.16349253532175087,0.02293429059323603,0.022267026176580544,0.7913061479084325
2014-06-20,3.421652198783941,0.368092289566033,3.85367296295079,-0.0002487871625824,0.0010297146219475,-0.0025304386093589,3,0.15374199778662345,0.027738715630402276,0.02447657196791918,0.7940427146150552
2014-06-27,4.072148412218259,0.3537881251398029,3.826870250516424,-0.0043548587781511,-0.0040280984427958,0.0013205194042988,3,0.18569008509312487,0.030124278248040957,0.03186936034153951,0.7523162763172946
2014-07-04,4.181905124218872,0.1356287744973457,4.205727039197126,-0.001741076980475,-0.0035614968044102,-0.0034451163643026,3,0.21198448836980016,0.007708684996889805,0.0318642247122603,0.7484426019210497
2014-07-11,3.827767168765149,-0.0492962913226339,3.501277276355819,-0.0048399106478034,-0.0067600666209461,0.0049104670481816,3,0.21692297553404177,0.02340557598268772,0.027788281272977625,0.7318831672102929
2014-07-18,3.78135426430166,-0.1141029610774448,3.082034488273841,0.0018663680477786,-0.0072495713935831,-0.0055149086363468,3,0.2238112339151336,0.045042811147786146,0.027382192035065023,0.7037637629020151
2014-07-25,3.982151554301199,0.0001296466829376,3.464726804022677,0.012621844538865,0.0045869297163996,-0.0159352333504284,3,0.23496505811559537,0.03101325730650961,0.019515903180832385,0.7145057813970627
2014-08-01,2.675629299860301,0.000681648917693,2.0208423882919666,0.012831693036003,0.0049941245593418,-0.012136368651392,3,0.2432859953036346,0.21510926445335227,0.02882592481436191,0.5127788154286513
2014-08-08,2.021866776591163,-0.0170710595863127,2.0519189222641145,0.0157126823793487,0.0067074373643718,-0.0145491953854066,3,0.22718302449774586,0.17976984773683075,0.02473880999790699,0.5683083177675163
2014-08-15,3.999581871175521,-0.2399406410202011,3.463227002629626,0.011177347242921,0.0101149652143881,-0.0092794558024326,3,0.28819548357179386,0.017673215742523285,0.022919839902940532,0.6712114607827424
2014-08-22,4.841186395624615,0.1440854311725615,3.8288343996352254,0.0161668517832904,0.0206696779261583,-0.013996947474221,3,0.35158660151198484,0.027126369057814216,0.026874438423624067,0.594412591006577
2014-08-29,4.679274056594344,0.0742716571322915,4.293462734183133,0.0178351783517836,0.0140797037903148,-0.0221883027437549,3,0.2896310282049903,0.008349298992360211,0.021182181988940455,0.6808374908137089
2014-09-05,3.694211803103396,0.0708347499734347,4.211455482757421,0.0281154082259054,0.0297864001567702,-0.034337484154798,3,0.22737655481460856,0.008216106810180665,0.021650611851245626,0.7427567265239651
2014-09-12,2.437644801148646,0.1571544249249164,3.4787974337630616,0.034635224760501,0.0486029699101209,-0.0323904769012611,3,0.2833720724136267,0.029739719893530445,0.022233339930025537,0.6646548677628173
2014-09-19,2.587359523641501,0.0003965960745855,3.6339863006688176,0.0291474374544571,0.0490644090624849,-0.0312983727866499,3,0.3109113317957764,0.020686601406258748,0.02561450193391948,0.6427875648640453
2014-09-26,2.3065373289496653,0.063660666316197,2.8887760220981686,0.0349244712990939,0.0500600528465047,-0.0341138397106415,3,0.31935954447824616,0.05977896108265732,0.02609655140305972,0.5947649430360368
2014-10-03,1.1930979748311976,-0.2313799029269592,2.477647217229063,0.0352280869357537,0.0444338725023787,-0.0334736110574882,3,0.3190037806267986,0.05745107521350729,0.03107811925646275,0.5924670249032313
2014-10-10,0.9938512433834668,-0.2699424841313405,1.70968619474399,0.0198243114909784,0.0031210695486096,-0.0259930582337063,3,0.17238682899820928,0.186703407874678,0.025822158621032185,0.6150876045060805
2014-10-17,-1.931064403008231,-1.1459667684812167,-0.2180233453862761,0.0043662969081899,-0.0199000412673665,-0.0051835684776677,3,0.2940089049624766,0.5522564468644843,0.06834730967586708,0.08538733849717199
2014-10-24,0.3156410455512265,-0.0643163089914804,2.5938019251109763,0.0010509107893508,-0.0102941849293133,-0.0011037092514488,3,0.18122151471387088,0.130957245731373,0.026612405454338663,0.6612088341004175
2014-10-31,2.563202069725845,-0.0568195036571893,3.178456498134783,0.0026531318491176,0.0232759406030791,0.0005991851082527,3,0.23463469524774574,0.02030837959554654,0.02719694126864324,0.7178599838880644
2014-11-07,2.139288176814809,-0.0402230540417057,3.672213308309762,0.0201373530438828,0.0638060741153523,-0.0137393094710167,3,0.5257739191765739,0.005894044092726678,0.0155535524532051,0.4527784842774943
2014-11-14,3.292356916363129,-0.0244256254928842,4.224802765898256,0.0284337915638583,0.0879999999999998,-0.0187267384916747,3,0.7710174061768023,0.000924315188505862,0.006981408007263785,0.22107687062742815
2014-11-21,3.641359183889029,-0.0045970779398405,4.049709094228538,0.0300944826781754,0.089219674556213,-0.0220985754311194,3,0.7945233090266487,0.0018963194613969467,0.00744022449198739,0.19614014701996701
2014-11-28,3.830913485109849,-0.0187883485008281,4.6594641475699365,0.0165669581224114,0.0562207878922766,-0.0057886542376939,3,0.3808633553354206,0.0008288563990538001,0.02095712501918442,0.5973506632463412
2014-12-05,2.79860118067817,-0.0544036848591673,4.018393394827459,0.0192834322227293,0.0601100052383443,-0.0135693925890238,3,0.43075535235878487,0.0038348457249950192,0.017524549930122427,0.5478852519860976
2014-12-12,1.7737002811242113,-0.1126256851782798,1.8483098085237837,0.0094824631554899,0.0216718266253865,-0.0049107677566175,3,0.26679528147227344,0.14448160543883876,0.04408578120160466,0.5446373318872831
2014-12-19,2.437416753361608,0.0182760396549234,2.8055685701306814,0.0146076322047334,0.0143875732111027,-0.0130745329082764,3,0.19048728822524813,0.07189746292926358,0.020897025139027258,0.7167182237064611
2014-12-26,1.702228583477251,0.2512135019554555,4.051654354400526,0.0188999547306476,0.0148769386378964,-0.0221249598458079,3,0.17853568030612443,0.024249415361798834,0.019010392845523826,0.7782045114865529
2015-01-02,3.6499277301539017,0.2516198052981017,3.0791848172365137,0.0195902832195233,-0.0075766934321596,-0.0230352854991655,3,0.254676686748918,0.09340511591538003,0.009076034434162696,0.6428421629015392
2015-01-09,2.674557040545186,0.2168885116935171,2.4450909975679056,0.0405160706201899,-0.0022727272727272,-0.0497913657518857,3,0.28586587300454525,0.0568021098184616,0.004397984481764957,0.6529340326952282
2015-01-16,0.5151032215968435,0.1862528238561125,1.5653242646622347,0.0325892857142857,-0.0156060415882179,-0.0538905016968558,3,0.06552662227839572,0.04249188593103678,0.019159777441286073,0.8728217143492815
2015-01-23,1.734249631679397,0.2606307740949872,1.901874402241715,0.0525380428745976,-0.0218429467214815,-0.0795384552211226,3,0.10144142642799076,0.0017683543806661186,0.0016680777587788046,0.8951221414325643
2015-01-30,2.3251265176831266,0.2354487318676462,1.90082083224458,0.0408432147562582,-0.0253101531056803,-0.0594876067485942,3,0.2876199125450354,0.024065499566258964,0.001915653259851299,0.6863989346288544
2015-02-06,1.8433136297819157,0.1153947433061119,2.607529362066716,0.0425277354796609,0.0037965072133636,-0.0444200481357935,3,0.40876213897213765,0.07436301807078147,0.0062994255331965095,0.5105754174238843
2015-02-13,2.68045680910338,-0.0215050919504939,3.5298738877326223,0.0181582360570689,0.0094780686841209,-0.015903885215437,3,0.2020617777055589,0.027077514235850475,0.015228021365127761,0.755632686693463
2015-02-20,3.056586507694308,-0.0026002051130582,3.74730005569288,-0.0044322498944699,0.0106559116960305,0.0153907922912208,3,0.16681950316335148,0.007477689273770546,0.032972035578474335,0.7927307719844036
2015-02-27,3.711568201458277,0.0783216242821182,4.2501715507177,0.0054852320675107,0.0177514792899409,-0.0082384727820344,3,0.23779550136459768,0.005639408189747604,0.030180564694298577,0.7263845257513563
2015-03-06,3.33331172067833,0.0383307999801491,3.608116373330335,0.0184663536776215,0.0156328794755422,-0.0416243206221554,3,0.054485015086238306,0.003204196036793113,0.37748508494263244,0.5648257039343361
2015-03-13,2.0356017755130686,-0.0314047136457528,2.546822055812392,0.0650743099787687,0.0222306429202983,-0.0782135171929206,3,0.2612902945325341,0.015852938769100502,0.0056494683643647965,0.7172072983340007
2015-03-20,2.690476867039936,0.0270697800220272,3.379580283387324,0.0378418486326053,0.008443249600941,-0.0490751724440928,3,0.1557154670194621,0.01660572464854261,0.007537228624036775,0.8201415797079585
2015-03-27,3.2177761907517697,-0.0853504583301191,3.4472295249033977,0.0206672261854807,-0.0033879872845907,-0.027421731945871,3,0.1949032005486106,0.021242352120590918,0.009767902006879527,0.7740865453239189
2015-04-03,2.478218909770731,-0.2067539335487637,3.3132922800481763,-0.0109608686744521,-0.0154336312479312,0.0123103877541612,3,0.1653410181056182,0.018238277041135988,0.027696252449730306,0.7887244524035156
2015-04-10,1.681811544468801,-0.5914058825666896,3.72742182001853,-0.0098674374563938,-0.0096379587297665,0.0103858980466888,3,0.21277496965164913,0.002183573196085927,0.031780591730851,0.7532608654214139
2015-04-17,2.5563854993712978,-0.5055211291620484,3.69083096495548,-0.0039832499233991,-0.0093306119048609,-0.001386065422288,3,0.1763713707187657,0.0025421666993153303,0.029665635049453267,0.7914208275324657
2015-04-24,2.3208781263721834,-0.3003819694522551,4.01901689759773,-0.0038030630075036,-0.0012590758383348,-0.0013316802130689,3,0.18280235849073664,0.002206233333920474,0.03676898332974747,0.7782224248455955
2015-05-01,2.4547761286882186,-0.209909108802811,3.476654545898375,-0.0129466597617815,0.0100861525530573,0.0203588996174164,3,0.19856645636171957,0.004104066266606236,0.03205996026786476,0.7652695171038094
2015-05-08,0.3637227317067339,-0.2749734550899297,2.997436351157428,-0.0458022951479766,-0.0034934497816592,0.056629573745756,3,0.27424927053285686,0.0009124423100817851,0.08958863778651051,0.6352496493705508
2015-05-15,2.0403813907526764,-0.1573908955592092,3.430237507317284,-0.0449138638228056,0.0031535130134972,0.0597298047561765,3,0.2228029210291514,0.0002863163050397397,0.04950245657032857,0.7274083060954802
2015-05-22,3.047564396343112,0.1271268815379211,3.625516283220923,-0.0083574081716878,0.0215153170567719,0.0131966157807612,3,0.251846391151927,0.008968426807585863,0.02914713066817925,0.7100380513723078
2015-05-29,2.421459734901541,-0.122884799351662,3.1356211404912897,0.0168940188877229,0.0330351570626172,-0.0190599473284828,3,0.24307838223043354,0.028402836799195197,0.029158811765475818,0.6993599692048954
2015-06-05,2.0825444871848324,-0.0741899480833375,2.596496428420623,0.016035446777086,0.0485789407787653,-0.008166361729662,3,0.39469389100462754,0.027932414972171284,0.027618702514169535,0.5497549915090316
2015-06-12,2.462066680580803,-0.0300138903119425,2.7198003268233117,0.0196478419583421,0.0343281079721686,-0.0159790438768828,3,0.2671989021770498,0.0535732940914138,0.02761554666871542,0.651612257062821
2015-06-19,2.1492449244956964,-0.1339439381679383,2.5883912375070754,-0.0210175840183125,0.0092969682010777,0.0304515543453598,3,0.22291437458898627,0.013950152008100868,0.05010385072603051,0.7130316226768824
2015-06-26,1.8400747128984336,-0.0325985040965221,3.0356149339270964,-0.0148591476627798,-0.0023359780901365,0.0161994903531126,3,0.1500998645358677,0.02441734933786821,0.041497015009707344,0.7839857711165568
2015-07-03,-0.505477747581699,-0.0547371691311461,0.3920618889602132,-0.0020766275568477,-0.0223681592039802,8.998470260057623e-05,3,0.12967894004367939,0.6677689269629796,0.04512719470823019,0.15742493828511084
2015-07-10,-2.8609918771772778,-0.0150969562277155,0.4306373454135531,0.0111614193955986,-0.0051059691210439,-0.0093171835485156,1,0.26079015831942537,0.6202559260628931,0.06545666028155908,0.05349725533612245
2015-07-17,1.2988507188581386,-0.1252586351552146,3.49053864636432,0.0400680199808693,0.0114122681883024,-0.0461111600458026,1,0.25629632835884325,0.020907218559785605,0.008524635722339377,0.7142718173590318
2015-07-24,2.752246708388725,-0.0634804279004548,3.639307886417118,0.0185398554519742,-0.0002825885107587,-0.0162994805660039,3,0.2447537437593356,0.027783742077356986,0.012239510603410208,0.7152230035598972
2015-07-31,1.1568093117222582,-0.1486745590231152,3.4849079604320368,0.012797835813131,0.009160118877987,-0.0113370523663847,3,0.20781156409432808,0.024338979918791012,0.02209494777706037,0.7457545082098205
2015-08-07,0.274992878567842,-0.1377313901514647,3.212723461300898,0.0159325210871603,0.0119750722984806,-0.0175556451251734,3,0.22957542190657507,0.04842391453805925,0.029957720865453473,0.6920429426899123
2015-08-14,-0.3355444899261364,-0.0359326376321092,2.950673927935065,-0.0136930308604127,0.0019343139230301,0.0255782815457776,3,0.23790802558180396,0.0344534609997501,0.08915018511068282,0.638488328307763
2015-08-21,-3.0744176394947846,-0.009943603197194,0.555404740614905,-0.0229329494035374,-0.0144968502665159,0.0369173343044426,3,0.2806285080473281,0.2612917981467862,0.37954935930128303,0.07853033450460266
2015-08-28,-14.933699313202094,-0.0869266375789551,-6.103105709129012,-0.0126361208136428,-0.0179522349523963,0.0174281033855114,2,0.01971738224679533,1.3720412311231094e-06,0.9802812457119731,5.164532640577183e-16
2015-09-04,-7.200433681801274,-0.1503232081314501,-1.283429375115628,-0.0136326363263631,-0.0420205272690682,0.0162738751880386,2,0.20036315861426726,0.6350335226047431,0.16453684106813662,6.64777128528859e-05
2015-09-11,-4.947118813734736,0.0292712086941015,-0.347156060110494,-0.013779527559055,-0.0300446446526967,0.0209787061630577,1,0.2140383986146573,0.6120606094239096,0.17051507018513884,0.003385921776294285
2015-09-18,-2.9939828879797816,0.0398576107572302,0.4004874370101731,-0.0015787811809282,-0.0166359352591682,-0.0073752140129064,1,0.07502453512450281,0.7470872552288957,0.1159205309403445,0.061967678706257065
2015-09-25,-0.431669861214673,-0.1594380175223804,1.033719226099708,0.0016647591301632,-0.009325062646346,0.0013417415805716,1,0.2067231927572936,0.4366947220089789,0.052001613403901775,0.3045804718298258
2015-10-02,-2.5923480557020264,0.0303764744858987,-0.1859123035238297,-0.0041567078873532,0.0075627074492667,0.0057414551000269,1,0.2064781234873842,0.571414936795381,0.17327113016558113,0.048835809551653564
2015-10-09,0.0949211299947862,0.0773150249483314,2.915772387351836,-0.0039920159680637,-0.0025294410349976,0.0016314652321531,1,0.1655777245690089,0.08642353793794093,0.04977959682101618,0.6982191406720338
2015-10-16,0.5115154917032868,-0.3739747356251748,3.649338345254912,-0.0033733923676996,-0.0045835243135132,0.0036265534474371,3,0.25225842583827973,0.00977810943040977,0.039030239174499194,0.6989332255568115
2015-10-23,2.318167973377443,-0.2890107288168081,3.748440746058368,0.0089332086839097,0.0073395256261401,-0.0158113359238911,3,0.15919029360917322,0.005053824949257022,0.027779227971875292,0.8079766534696945
2015-10-30,2.4343263734642213,-0.1503160598651511,3.392367142078516,0.0116873630387144,0.006004753763396,-0.0183302113995184,3,0.14316431306590033,0.015972785748544906,0.022673772726288483,0.8181891284592663
2015-11-06,-1.089637657206478,-0.2078587089110449,3.563904441719014,0.0459867102626303,0.0239866971523592,-0.0543229441803132,3,0.5163419625916864,0.04964264130873231,0.04628226935277894,0.3877331267468024
2015-11-13,2.731673417181187,-0.1718118621162901,2.5423238329980604,0.0471757986037657,0.026790573067102,-0.0499713568060634,3,0.3258599343005598,0.05196336980397199,0.015652827934280356,0.606523867961188
2015-11-20,4.148399400579826,-0.0651057244379728,3.0792632036734267,0.0251209718933387,0.0118964310706788,-0.0337190832766054,3,0.2546742902721892,0.04625723504017794,0.027608163476039706,0.6714603112115932
2015-11-27,4.935795132727195,-0.0549835544622162,4.149299425532149,0.0316658071170703,0.0184041450777201,-0.0374812593703146,3,0.34722278756138786,0.008113829664609808,0.017412322236564064,0.6272510605374383
