,US 1-3Y GOVT,US 5Y GOVT,US 10Y GOVT,US 30Y GOVT
2012-04-27,0.33069901024330944,0.37210692144627505,0.2759083865402658,0.021285681770149778
2012-05-04,0.3223684849441793,0.36324358769250703,0.27632519212169737,0.038062735241616304
2012-05-11,0.3352709532594415,0.3451147433104727,0.26157803837225846,0.05803626505782735
2012-05-18,0.36221890738617735,0.36035917954408475,0.25871348766060714,0.01870842540913085
2012-05-25,0.33817668627201647,0.3812889912687521,0.27811469177127135,0.0024196306879600183
2012-06-01,0.32463318163565874,0.38556752660498256,0.2892785176510045,0.0005207741083542432
2012-06-08,0.3374566398837753,0.38035589860651836,0.27772828798337057,0.004459173526335868
2012-06-15,0.3220211093582584,0.3669845541151814,0.27694371990651245,0.03405061662004785
2012-06-22,0.32155715110807714,0.3665746721355694,0.2769312599364499,0.03493691681990349
2012-06-29,0.27766980529819174,0.38823355554517275,0.31932632286133833,0.014770316295297254
2012-07-06,0.310709331891053,0.3708121195085484,0.2867198231045953,0.03175872549580321
2012-07-13,0.32598328069225374,0.3690463927714798,0.27633257771569747,0.02863774882056889
2012-07-20,0.33089355772114415,0.37346202272029977,0.27650318599385676,0.019141233564699336
2012-07-27,0.33123507442317457,0.37322376394879037,0.27624301816780333,0.019298143460231752
2012-08-03,0.23037309119727004,0.39260325024404175,0.3509823092062269,0.026041349352461322
2012-08-10,0.3136043679157371,0.36714324327495,0.28209168486201813,0.037160703947294885
2012-08-17,0.20466627484890784,0.2806649020935768,0.2824499095420397,0.23221891351547572
2012-08-24,0.32785071383887626,0.37133479980506046,0.27671691957446515,0.024097566781598294
2012-08-31,0.3245623920553717,0.3688467805046288,0.2768210024420149,0.029769824997984678
2012-09-07,0.2958560231700548,0.3477192593921588,0.2781615263522658,0.07826319108552048
2012-09-14,0.2455380785719907,0.3106208168710248,0.2804793103930976,0.16336179416388694
2012-09-21,0.3363405689039944,0.37753756145380035,0.27628725547823596,0.009834614163969278
2012-09-28,0.3230061351082859,0.36770950816275144,0.27689771494335275,0.03238664178560989
2012-10-05,0.3257134061773324,0.36970063368472184,0.27677059661190606,0.027815363526039798
2012-10-12,0.31581635859068385,0.3785608984628385,0.2893019072026855,0.01632083574379219
2012-10-19,0.3227923087603922,0.3592027673610909,0.27318923278987023,0.04481569108864661
2012-10-26,0.32135753375807924,0.3713162013877261,0.2805783632636583,0.02674790159053636
2012-11-02,0.37621048969409043,0.3195358670315031,0.2324022397600414,0.0718514035143651
2012-11-09,0.395373400507758,0.3003781860997188,0.213376134716809,0.09087227867571422
2012-11-16,0.32708026762951475,0.37052780005675645,0.27689305291491223,0.025498879398816725
2012-11-23,0.3076033977363511,0.38201431899026916,0.297264084467567,0.01311819880581266
2012-11-30,0.328397860865276,0.3667333144948333,0.2741795958947101,0.03068922874518071
2012-12-07,0.339520519905864,0.3751943146644897,0.2738105320356866,0.011474633393959635
2012-12-14,0.3140867711326346,0.37873195382315955,0.2909614958363502,0.016219779207855698
2012-12-21,0.2763657243579878,0.3736821037296442,0.3142351894542629,0.03571698245810508
2012-12-28,0.33083225559436996,0.3733706014744821,0.27974892981045646,0.016048213120691546
2013-01-04,0.3336107115187316,0.383281403385733,0.2822606994698704,0.0008471856256649469
2013-01-11,0.33982747329017016,0.3818619533501219,0.27744207527567194,0.0008684980840360587
2013-01-18,0.3385242926612162,0.3815317400879165,0.277986702626335,0.0019572646245322126
2013-01-25,0.2553574657624588,0.39762665580235707,0.3396910720880959,0.007324806347088189
2013-02-01,0.24068215589914843,0.39981882053198736,0.35006316696081796,0.009435856608046226
2013-02-08,0.22764195010276733,0.39777105150492614,0.35836633377315824,0.016220664619148256
2013-02-15,0.22678902708801887,0.3983769492731859,0.35892180893236714,0.01591221470642809
2013-02-22,0.24608473206576684,0.38049745387418826,0.3430329387738992,0.030384875286145748
2013-03-01,0.3280087135015166,0.33744893377577356,0.2798565854243026,0.05468576729840729
2013-03-08,0.31839983328831134,0.36089414958559796,0.2813389889532717,0.03936702817281905
2013-03-15,0.3436393476864302,0.34498077411945327,0.25702202747115344,0.054357850722963154
2013-03-22,0.39690730037472527,0.2870029897038518,0.20605896150346387,0.11003074841795914
2013-03-29,0.3371477221106327,0.32751679859691746,0.26697391235866597,0.06836156693378398
2013-04-05,0.23987819600411892,0.3723622551839395,0.34214216579315043,0.04561738301879118
2013-04-12,0.2306057722987482,0.39279496152916415,0.3547857959953888,0.02181347017669884
2013-04-19,0.32829369242792367,0.361227583387217,0.27939773741174756,0.031080986773111795
2013-04-26,0.34991589844788173,0.3583417155791996,0.26110193231828166,0.03064045365463698
2013-05-03,0.3518428831658995,0.316153208979419,0.24486545241640303,0.08713845543827833
2013-05-10,0.23637679487090854,0.3971879299583028,0.3508964513340388,0.015538823836749732
2013-05-17,0.2686776510912605,0.3761216064226499,0.3157902850350756,0.039410457451014
2013-05-24,0.1360925028132397,0.14012942790270555,0.2407262842714759,0.4830517850125789
2013-05-31,0.4799113832091647,0.22154527901002252,0.140714265524077,0.15782907225673576
2013-06-07,0.4532446329055719,0.24954912049040667,0.17907532567147538,0.11813092093254611
2013-06-14,0.5525967914751915,0.19175978178012104,0.10179823555023002,0.15384519119445747
2013-06-21,0.5992937499320702,0.15011279163084373,0.055672528236680605,0.1949209302004055
2013-06-28,0.6100197057410207,0.14211770650670127,0.04561219008173723,0.20225039767054082
2013-07-05,0.28516619050497,0.3550881899207099,0.31140527491597764,0.04834034465834243
2013-07-12,0.3218359063202029,0.33324151813016006,0.27582751409542344,0.06909506145421354
2013-07-19,0.25462608915418616,0.3711386331698895,0.3348840042639064,0.039351273412017836
2013-07-26,0.20724752408737424,0.3937989251160209,0.3713501925691332,0.027603358227471616
2013-08-02,0.22209129587677498,0.37961437793870567,0.3572441960565009,0.041050130128018544
2013-08-09,0.4054437054870907,0.2313960786945809,0.17829324252768783,0.18486697329064053
2013-08-16,0.22727529353626902,0.3857421274588494,0.35797351669525346,0.029009062309628086
2013-08-23,0.3046183257975418,0.33627747970795885,0.2941577774659285,0.06494641702857087
2013-08-30,0.3781117377705645,0.2934832520359606,0.23761505159994312,0.09078995859353173
2013-09-06,0.3301648584951097,0.3247245888205982,0.27414959389517607,0.0709609587891162
2013-09-13,0.23799088116256062,0.3792011540016921,0.3475093916257721,0.035298573209975155
2013-09-20,0.2303229599020572,0.3757365881068498,0.349146338416255,0.04479411357483796
2013-09-27,0.2161294213829699,0.3807409412593628,0.3576049702127661,0.04552466714490115
2013-10-04,0.35626568848173107,0.28527857105434345,0.2406555171014153,0.1178002233625102
2013-10-11,0.42935683221561016,0.24216876025378078,0.1818244013170443,0.1466500062135648
2013-10-18,0.31459491320806016,0.33056111227397095,0.28658050382150246,0.06826347069646652
2013-10-25,0.21008260561237824,0.39521942816122785,0.3696489243579666,0.02504904186842722
2013-11-01,0.2179624249974743,0.39559402352117007,0.3661447174820911,0.02029883399926444
2013-11-08,0.21122256667452308,0.40042313160186227,0.3724474708756476,0.015906830847967
2013-11-15,0.20891964842567265,0.4043255437985722,0.37312868370835206,0.013626124067403142
2013-11-22,0.22226086844440263,0.39661204623238894,0.36198959938505754,0.01913748593815088
2013-11-29,0.22406871339009748,0.39959781909421593,0.3611762669426145,0.015157200573072049
2013-12-06,0.24871496208583824,0.38818863354371613,0.3397651350546325,0.023331269315813145
2013-12-13,0.2647295961506534,0.36660445110483925,0.32357409379016144,0.045091858954345906
2013-12-20,0.28734713423544184,0.3520025500078898,0.3073713993193085,0.05327891643735971
2013-12-27,0.220038602924031,0.39612664217246735,0.36320283118789,0.020631923715611587
2014-01-03,0.2497303214965828,0.3702815358187012,0.3376929326829754,0.04229521000174056
2014-01-10,0.22576273230183416,0.38847621355141077,0.35918584793760666,0.02657520620914848
2014-01-17,0.21408333640621977,0.3980277619650017,0.37015873116919723,0.017730170459581234
2014-01-24,0.29384845127566256,0.35300068790414024,0.3084674025968435,0.044683458223353754
2014-01-31,0.4996031331624424,0.2293639387665081,0.14325371196462927,0.12777921610642023
2014-02-07,0.5101339435701142,0.210720456749408,0.13003297581872872,0.1491126238617492
2014-02-14,0.27015420533642087,0.35684502532850426,0.3221428051658097,0.05085796416926532
2014-02-21,0.2820972130075884,0.35041003092475925,0.31245355763234023,0.05503919843531215
2014-02-28,0.23010349179644488,0.3752141181010018,0.34965672513297974,0.04502566496957358
2014-03-07,0.24631281697544485,0.3685779359107789,0.33701053968699435,0.04809870742678184
2014-03-14,0.33994532088139956,0.30610367212143114,0.2574931655211717,0.09645784147599756
2014-03-21,0.2689176743778739,0.36090527186017984,0.32448231009370515,0.04569474366824116
2014-03-28,0.2568104694763535,0.36953069932506033,0.33421317238892706,0.039445658809659154
2014-04-04,0.21700046115802205,0.39569408532087486,0.3677154583612455,0.019589995159857623
2014-04-11,0.3190841992831349,0.3252099629916227,0.2804099431782559,0.07529589454698639
2014-04-18,0.2491933168229996,0.3683302948250726,0.33712435544084657,0.04535203291108112
2014-04-25,0.37120850005248845,0.2823530117700906,0.2243696473457713,0.12206884083164965
2014-05-02,0.2214768948035703,0.38814865250612246,0.36007010099548437,0.030304351694822828
2014-05-09,0.21169430124406735,0.39820862099194154,0.37057954781190466,0.01951752995208629
2014-05-16,0.20003872253318727,0.4075399323746313,0.38030299277727914,0.01211835231490229
2014-05-23,0.22326847869864894,0.3923941985634978,0.36067534155869047,0.023661981179162832
2014-05-30,0.20908643033269086,0.40520251540781754,0.3743807949794311,0.01133025928006041
2014-06-06,0.20496004357645384,0.4042307217199726,0.37658459994202664,0.014224634761546853
2014-06-13,0.20660667469801416,0.4013689065518322,0.37450733470930664,0.017517084040846946
2014-06-20,0.20703077645705179,0.399631934017931,0.3735783345291673,0.0197589549958498
2014-06-27,0.2124820756652383,0.3954794608757686,0.36752942715107306,0.024509036307920125
2014-07-04,0.20545182810870005,0.4013430454140946,0.3732036337145751,0.020001492762630184
2014-07-11,0.21507815135582603,0.39750040769727824,0.36662005889710175,0.020801382049793985
2014-07-18,0.22747268654732,0.3906824592121982,0.35692983346744495,0.02491502077303692
2014-07-25,0.22350294111267505,0.3968521809080667,0.3620933521845797,0.017551525794678516
2014-08-01,0.31815249553422115,0.3371167191439075,0.28480522175644213,0.059925563565429295
2014-08-08,0.29788594799203144,0.3498277543201608,0.30182358029117284,0.050462717396635076
2014-08-15,0.22518829260940093,0.3978615712182662,0.36011295021400813,0.0168371859583247
2014-08-22,0.24026201409382653,0.39128883521350943,0.34742766863667707,0.0210214820559871
2014-08-29,0.22092914340238595,0.4011821832878756,0.3639290138026021,0.013959659507136249
2014-09-05,0.2100961602927766,0.4035516720604407,0.3721488013212885,0.014203366325494245
2014-09-12,0.23069171117691756,0.39453642367576786,0.3559063808552394,0.018865484292075223
2014-09-19,0.23017940546931234,0.39524943852304417,0.3555717213552781,0.018999434652365584
2014-09-26,0.2516795726456441,0.38273555119887376,0.33845096981044337,0.02713390634503877
2014-10-03,0.2495703523321567,0.3820158504720857,0.33886998520888256,0.02954381198687519
2014-10-10,0.2918675164151188,0.34954657051530463,0.30610411953971506,0.052481793529861445
2014-10-17,0.49374937203811153,0.21977035983726714,0.13597117707948578,0.1505090910451356
2014-10-24,0.2645399972643828,0.3661344176325927,0.3275899995190698,0.04173558558395469
2014-10-31,0.21662372819658193,0.39792516379390347,0.36561370278684086,0.019837405222673736
2014-11-07,0.26115273785149085,0.394227671689613,0.3344043669540531,0.010215223504843097
2014-11-14,0.30214513385095176,0.3885443855463318,0.3050453717616007,0.0042651088411157475
2014-11-21,0.3066017278797556,0.38718074640026173,0.30149198963890594,0.004725536081076704
2014-11-28,0.23275241358324886,0.39995152097708875,0.35497753592208403,0.012318529517578359
2014-12-05,0.24344850398894458,0.3980499851483421,0.3475617037100154,0.010939807152697822
2014-12-12,0.28321268606888794,0.35349278265768963,0.3087470229611774,0.054547508312244974
2014-12-19,0.2366891095544541,0.38562018396345565,0.3511253575971746,0.02656534888491567
2014-12-26,0.21042098822719654,0.401316652441937,0.37236222708389477,0.01590013224697166
2015-01-02,0.2607974445526554,0.37989753138320737,0.335246042084072,0.024058981980065338
2015-01-09,0.24809749675011705,0.3912973231566338,0.34660424619321706,0.014000933900032254
2015-01-16,0.20039495484063488,0.4001295805389763,0.37982326526453214,0.01965219935585671
2015-01-23,0.18856859884594124,0.416342721604958,0.39372467832649166,0.0013640012226090613
2015-01-30,0.23196252312085627,0.4020324333786879,0.3600168201950739,0.0059882233053819844
2015-02-06,0.2779093935745417,0.38046957236048806,0.3229924054287666,0.018628628636203633
2015-02-13,0.21656001158778856,0.40061568765947475,0.36854076109048794,0.014283539662248676
2015-02-20,0.197392479867533,0.4028798235018027,0.3791327637844064,0.02059493284625777
2015-02-27,0.20910306422642766,0.4014486555107237,0.37083518136963267,0.01861309889321609
2015-03-06,0.11717588290240046,0.3083174500170355,0.35575485531716644,0.21875181176339759
2015-03-13,0.22257764230445837,0.40451675681350735,0.3664109000602997,0.006494700821734584
2015-03-20,0.20452402488184088,0.40791528291342005,0.37982441762114405,0.007736274583595023
2015-03-27,0.21325722112063764,0.4042861878480778,0.3724998619610845,0.009956729070200116
2015-04-03,0.20357986381893023,0.4011608648002117,0.37554957517049886,0.019709696210359267
2015-04-10,0.20275634324985797,0.4030376340834498,0.37536316544723447,0.018842857219457762
2015-04-17,0.19705376954036302,0.40498445213424045,0.380268685584036,0.01769309274136058
2015-04-24,0.19677344127318672,0.40276470370978307,0.3787328453748766,0.021729009642153626
2015-05-01,0.20125920050244203,0.40292740438385144,0.3764232413811574,0.019390153732548997
2015-05-08,0.20279662652676064,0.3841607310583834,0.3610609558838939,0.051981686530962065
2015-05-15,0.20047891896317882,0.3980640641877581,0.3727579675665569,0.028699049282506064
2015-05-22,0.21340519366529512,0.4001680615996575,0.3677416058717131,0.018685138863334224
2015-05-29,0.22190702386053798,0.39452673191061555,0.3609688427349965,0.02259740149384992
2015-06-05,0.24794859449918963,0.38911708880636053,0.34132082319731416,0.021613493497135754
2015-06-12,0.23927254768139872,0.3862695509808202,0.3476937068920903,0.02676419444569078
2015-06-19,0.20743233778868964,0.39367655805611385,0.36709876557735227,0.031792338577844165
2015-06-26,0.20179337618791027,0.3958424484682076,0.3734404370292817,0.02892373831460044
2015-07-03,0.5289932563089789,0.19746514332858456,0.1132331278367254,0.16030847252571123
2015-07-10,0.5235604456801922,0.2009860562302472,0.11294917200036692,0.16250432608919377
2015-07-17,0.2238332906141329,0.4023206713900002,0.36467473420070656,0.00917130379516027
2015-07-24,0.2247603078315782,0.39957815296654625,0.3629623718081199,0.01269916739375567
2015-07-31,0.21496574850347225,0.39923167226615164,0.36810252447859787,0.017700054751778216
2015-08-07,0.2297641269834327,0.38866295423649116,0.3544906072949565,0.027082311485119526
2015-08-14,0.21390774676263577,0.37539789277215035,0.3522256379855886,0.05846872247962522
2015-08-21,0.28855030806608806,0.2192809428085012,0.22035880462145832,0.27180994450395257
2015-08-28,0.006788421531024011,0.13513916288542363,0.29174521168995354,0.5663272038935988
2015-09-04,0.5039077458492515,0.16997432950117222,0.10340806926976494,0.22270985537981147
2015-09-11,0.49340458961242817,0.17476676199107266,0.11028193237220027,0.22154671602429887
2015-09-18,0.5483921498137742,0.15458613624449624,0.07987816445672818,0.2171435494850013
2015-09-25,0.42204176214550865,0.2635751504162601,0.19653988743446704,0.1178432000037642
2015-10-02,0.47070479942285987,0.18678088110109856,0.12754365801170667,0.21497066146433486
2015-10-09,0.23497063519209335,0.3737220073180207,0.34513822043880793,0.04616913705107809
2015-10-16,0.21220791794680952,0.3970243195185544,0.3662107037800932,0.024557058754542917
2015-10-23,0.19572014737066848,0.4054405588495177,0.38173122041605245,0.017108073363761377
2015-10-30,0.19946331559974953,0.4041992142498737,0.37998444250031777,0.016353027650058867
2015-11-06,0.27682536884704684,0.37217959578871,0.31423697563368164,0.0367580597305614
2015-11-13,0.2505507683476685,0.3879264255926876,0.341992562816975,0.01953024324266894
2015-11-20,0.2333565072133838,0.38902067422494846,0.3523331473726341,0.02528967118903369
2015-11-27,0.2313348834140628,0.40007225725849066,0.3568581492853905,0.011734710042056083
2015-12-04,0.2051728999354357,0.3996155886930997,0.3732825697056773,0.02192894166578716
2015-12-11,0.2921908204530429,0.3326332723394457,0.29484500112495493,0.0803309060825565
2015-12-18,0.3206746888629119,0.303893860609118,0.2621058221458382,0.11332562838213191
2015-12-25,0.1923524983580523,0.3808872892112566,0.36674011340752155,0.060020099023169536
2016-01-01,0.2664652355962332,0.3736314737134976,0.32977626344533706,0.030127027244932117
2016-01-08,0.35488014015418246,0.28552980057718874,0.22271563917385723,0.13687442009477166
2016-01-15,0.32378578978759576,0.3639444380580208,0.2748192139256208,0.03745055822876268
2016-01-22,0.29430462870530255,0.3569734981445942,0.28606656304558303,0.06265531010452008
2016-01-29,0.24766983507430015,0.373934670392406,0.3271395631840031,0.05125593134929072
2016-02-05,0.23668662216131808,0.3604014202770031,0.32297934792951377,0.07993260963216497
2016-02-12,0.15018446519351902,0.24365035033014273,0.28729023132723447,0.31887495314910386
2016-02-19,0.29390797566012217,0.3655065929516722,0.2926174911658537,0.04796794022235182
2016-02-26,0.2946174589388241,0.3881528527652201,0.3091275443735516,0.00810214392240424
2016-03-04,0.224838004781114,0.39785568850552566,0.3580345590832192,0.019271747630141185
2016-03-11,0.2006250500517358,0.38953423796601483,0.3662811256214057,0.043559586360843665
2016-03-18,0.1974811641265237,0.38846237110220033,0.37012544039305156,0.04393102437822436
2016-03-25,0.20846526732132867,0.38264673088605117,0.36275138499019416,0.04613661680242609
2016-04-01,0.21075564462905594,0.37411486546593403,0.3563878084404713,0.05874168146453866
2016-04-08,0.3465188050558559,0.3221711694426989,0.2640040392671405,0.06730598623430459
2016-04-15,0.4885044821983088,0.22609452527927548,0.14964227576217706,0.13575871676023876
2016-04-22,0.3192002807678771,0.3146821937467807,0.27754728387964533,0.08857024160569696
2016-04-29,0.27239337110433365,0.3529400254916087,0.3209343737444771,0.053732229659580605
2016-05-06,0.20215369508510242,0.40016305784898387,0.3760885538233222,0.021594693242591542
2016-05-13,0.22143136917135056,0.3897179447657818,0.3623574901380472,0.02649319592482046
2016-05-20,0.6007948788375038,0.15512939298098116,0.05606201536459668,0.1880137128169183
2016-05-27,0.3962515660466159,0.28051188888445444,0.22057003654594723,0.10266650852298247
2016-06-03,0.28110539789792,0.35173996403183827,0.314697090780976,0.05245754728926577
2016-06-10,0.21261638088338283,0.4042283881058197,0.3701553625478296,0.012999868462967811
2016-06-17,0.32651233711047983,0.3777738711841408,0.2823297577396514,0.013384033965728029
2016-06-24,0.3411098271667089,0.38102428715335873,0.27604766462991653,0.0018182210500158435
2016-07-01,0.34012383185733364,0.3812482087028649,0.27680357777411796,0.0018243816656835245
2016-07-08,0.3410643906448982,0.3818849090532973,0.27680236045192236,0.0002483398498821487
2016-07-15,0.27904073392624185,0.36116467151354265,0.31819333432739066,0.041601260232824795
2016-07-22,0.29003474334667123,0.34321813254546646,0.305226952506898,0.06152017160096414
2016-07-29,0.3501751931785042,0.30708180722655726,0.25960372764204476,0.08313927195289378
2016-08-05,0.44451103716765317,0.1211115410355231,0.1036113775154784,0.33076604428134543
2016-08-12,0.5085886148779104,0.20671947254103865,0.13056619090377025,0.15412572167728064
2016-08-19,0.43739038447687695,0.2517650646943029,0.18841652085853042,0.1224280299702898
2016-08-26,0.5258867398346204,0.1952801115020946,0.11459840796534404,0.1642347406979411
2016-09-02,0.5390243186431977,0.1775920030645993,0.0975231905584799,0.18586048773372324
2016-09-09,0.3768073056157853,0.27717496846479617,0.2292848607186358,0.11673286520078263
2016-09-16,0.3891370110697044,0.2866877641299002,0.2277062861568447,0.09646893864355065
2016-09-23,0.3445853306235088,0.3115241479691101,0.26482174406935616,0.07906877733802489
2016-09-30,0.40140076702036126,0.27948111753044197,0.22080885325509128,0.0983092621941055
2016-10-07,0.3265662900424326,0.3155880166208033,0.2729150090623728,0.08493068427439121
2016-10-14,0.576225206724864,0.150369114312124,0.06370970274583902,0.20969597621717295
2016-10-21,0.24574507243756896,0.37041912005329086,0.33753551200675036,0.0463002955023897
2016-10-28,0.2208482458319561,0.37039844962321655,0.34451255965860444,0.06424074488622292
2016-11-04,0.14415212944136963,0.14080183418614475,0.23772648347168396,0.47731955290080164
2016-11-11,0.35397284864297685,0.23650770419463707,0.19864912673923818,0.21087032042314785
2016-11-18,0.3313268565013585,0.34775339579145237,0.27546364490624603,0.04545610280094314
2016-11-25,0.3727948768876451,0.3242854845105066,0.2419799556811478,0.06093968292070049
2016-12-02,0.35437825183228494,0.3595349186713983,0.2619850583082412,0.024101771188075494
2016-12-09,0.5529542355941711,0.20094621051505573,0.100894214919701,0.14520533897107213
2016-12-16,0.25403400606409016,0.32394981270217504,0.29500239023426816,0.12701379099946655
2016-12-23,0.26060318656478276,0.3408662013266389,0.31588059208634817,0.08265002002223008
2016-12-30,0.24835935519364377,0.35240527114072,0.32867436331206623,0.07056101035356992
2017-01-06,0.2273551731601822,0.3640351594910016,0.34608811938119316,0.062521547967623
2017-01-13,0.3065943587475752,0.3168602089923836,0.2844843018669765,0.09206113039306474
2017-01-20,0.27371198536168695,0.3323289972335012,0.30789473255695543,0.08606428484785647
2017-01-27,0.238853150634801,0.35128487492458155,0.334093007076434,0.07576896736418347
2017-02-03,0.283129067358843,0.33441142637648785,0.30535833212043473,0.07710117414423436
2017-02-10,0.23854004010738836,0.3597155081389067,0.33916750521318295,0.06257694654052212
2017-02-17,0.17325513491633027,0.38541603090944515,0.3815029463491822,0.059825887825042424
2017-02-24,0.17649516204925345,0.39811751425785546,0.3880135009425727,0.03737382275031847
2017-03-03,0.181170479931798,0.38547989541150757,0.37765247605318747,0.05569714860350693
2017-03-10,0.18962670498812184,0.36356796399953434,0.361317177185403,0.08548815382694076
2017-03-17,0.006760434396808531,0.13003678818077347,0.2892116754490793,0.5739911019733388
2017-03-24,0.12874733931344984,0.33467126783706197,0.3685823148545124,0.1679990779949756
2017-03-31,0.17951064303442596,0.35927999679499495,0.36333474786786607,0.09787461230271302
2017-04-07,0.2766288400524414,0.35347120035972757,0.3189995476413079,0.050900411946523165
2017-04-14,0.30138076586948365,0.34420648689840005,0.3001118430604895,0.054300904171626876
2017-04-21,0.2509321386752064,0.381385629593489,0.330156919601595,0.037525312129709686
2017-04-28,0.27659979185414135,0.34510220514536905,0.3140595254431977,0.06423847755729188
2017-05-05,0.20818843173665083,0.38870670032025173,0.36863833922677314,0.03446652871632426
2017-05-12,0.20513139762919777,0.39899697415456964,0.3748004270853305,0.02107120113090217
2017-05-19,0.197706976337924,0.39323165509707775,0.37510318551066363,0.03395818305433465
2017-05-26,0.2682712534183119,0.3513251384612073,0.3216928171560782,0.058710790964402716
2017-06-02,0.33692676638908386,0.31041903082140665,0.2676933405320009,0.08496086225750864
2017-06-09,0.3265435931771534,0.3126804283111432,0.27346865443028223,0.08730732408142104
2017-06-16,0.3323842788010252,0.31979273291543575,0.2748021808891967,0.0730208073943421
2017-06-23,0.382664016921108,0.28483565718987297,0.23082192361561443,0.10167840227340455
2017-06-30,0.2714497748199998,0.35647979932372476,0.3189355488681348,0.05313487698814066
2017-07-07,0.29877284739022925,0.34806125926276205,0.2999906249790195,0.05317526836798912
2017-07-14,0.3057649099709322,0.32296291493833923,0.28662793237740103,0.08464424271332743
2017-07-21,0.2569640299224995,0.34694454545498615,0.322654517905882,0.07343690671663237
2017-07-28,0.30816912715510053,0.32447228407679896,0.2876702343206886,0.07968835444741199
2017-08-04,0.4072771430565485,0.2602932077296045,0.2067865323131375,0.12564311690070945
2017-08-11,0.3019835039750078,0.31562951289366625,0.28506185829904007,0.09732512483228593
2017-08-18,0.36057905948321567,0.3003559128020826,0.2502633932584423,0.08880163445625942
2017-08-25,0.332622557830201,0.31409684732247833,0.27108241198931465,0.08219818285800605
2017-09-01,0.5670919161862152,0.15882048980117816,0.0745997168685739,0.19948787714403265
2017-09-08,0.3163773116341645,0.32049933241327816,0.28231637372434665,0.08080698222821069
2017-09-15,0.3295007578708021,0.2880060615871473,0.25445748500981646,0.12803569553223412
2017-09-22,0.2825709460032116,0.2932038187997733,0.2758048354339884,0.1484203997630265
2017-09-29,0.24246977206666015,0.3445219794126667,0.3267503098869702,0.08625793863370303
2017-10-06,0.2835190276473137,0.3424919612810173,0.3062879268043837,0.06770108426728541
2017-10-13,0.2459803616487716,0.3649771004132213,0.33845299605101314,0.05058954188699395
2017-10-20,0.24264272567653028,0.3678000975105481,0.3406390974594428,0.04891807935347878
2017-10-27,0.2500979277259537,0.36803318089335907,0.3360356895919245,0.04583320178876289
2017-11-03,0.25741017707903663,0.35894434629661504,0.32968074301141104,0.05396473361293743
2017-11-10,0.30998879356052667,0.3321222961848709,0.29129331714807105,0.06659559310653139
2017-11-17,0.26229611855912827,0.35653282569359707,0.32699111921078644,0.05417993653648809
2017-11-24,0.28428609784623965,0.3285952537513507,0.30125667026721625,0.08586197813519335
2017-12-01,0.26650291345383553,0.34026719573189423,0.3158395324792626,0.07739035833500761
2017-12-08,0.40043779304427624,0.251337705900199,0.20258591278081253,0.1456385882747122
2017-12-15,0.3591524845483978,0.12605208218189815,0.1413985229961664,0.3733969102735377
2017-12-22,0.0724422599181334,0.1799184312448713,0.28930871705753414,0.4583305917794612
2017-12-29,0.18367174501401334,0.3469036434617494,0.35310094580453305,0.11632366571970423
2018-01-05,0.3284037725425822,0.2858859196203383,0.2552931992589891,0.13041710857809052
2018-01-12,0.23217979420973842,0.34995650924085064,0.3362600418451889,0.08160365470422205
2018-01-19,0.2171846500631535,0.3422605344886775,0.337163560062437,0.10339125538573223
2018-01-26,0.2073292702486542,0.347223240585304,0.3446611293119902,0.10078635985405152
2018-02-02,0.2751913507612706,0.2814558497143625,0.27294946407025994,0.17040333545410696
2018-02-09,0.0041886566030413476,0.13047360353575502,0.2904938068318858,0.5748439330293178
2018-02-16,0.2417949467543354,0.3294542103178182,0.3015448668117749,0.1272059761160715
2018-02-23,0.47951401130456134,0.23724568870897406,0.15725473171135254,0.12598556827511212
2018-03-02,0.4562025883158483,0.2663739683694611,0.18041443818074784,0.09700900513394276
2018-03-09,0.4219580970576007,0.2661785111252792,0.20276209823980287,0.10910129357731732
2018-03-16,0.35318031773857517,0.31027853137420974,0.25852959237786455,0.07801155850935035
2018-03-23,0.3441305099104027,0.26453868073777886,0.22865913329681076,0.1626716760550075
2018-03-30,0.47995505777233244,0.1963149930756003,0.13052263185156823,0.19320731730049906
2018-04-06,0.4891781861940039,0.16618881555024184,0.1087225316145601,0.23591046664119428
2018-04-13,0.4307234193534131,0.2152909947826878,0.16318942533356282,0.1907961605303363
2018-04-20,0.28608905907441773,0.3351701818716531,0.2981847131064217,0.08055604594750738
2018-04-27,0.2838921017786313,0.3318309308169701,0.29116223829211,0.09311472911228863
2018-05-04,0.26878532263592886,0.3577677490231061,0.31680514158609163,0.05664178675487342
2018-05-11,0.2728721827585972,0.3610743464291171,0.317032036369865,0.04902143444242074
2018-05-18,0.25333941642357405,0.36626434088384474,0.3315812713267554,0.04881497136582577
2018-05-25,0.24965203905527555,0.373998199571816,0.3422603339205696,0.03408942745233884
2018-06-01,0.21290763200301932,0.394615011814547,0.3688973364082897,0.023580019774143954
2018-06-08,0.2922553013081607,0.3471553087602389,0.3075357884589455,0.053053601472654956
2018-06-15,0.33557255778977213,0.3208916163092465,0.27355722701580326,0.0699785988851782
2018-06-22,0.3174043432578707,0.33027117935539646,0.2868420485462739,0.06548242884045907
2018-06-29,0.3408477257849524,0.31120729145541587,0.26113946650021,0.08680551625942172
2018-07-06,0.2878152544497618,0.34863307623427114,0.3079220312408345,0.05562963807513243
2018-07-13,0.34005663921367946,0.3118243251231364,0.2658666245554672,0.08225241110771701
